#-----------------------------------------------------------------------------
# Date d'extraction : 31/08/2021 - 07h58 loc.
#-----------------------------------------------------------------------------
# Producteur : DSM
# Experience : IFM2009
# Modele     : ARPEGE_V4_CNRM (SST_CNRM)
# Scenario :
#     A2 : scenario pessimiste
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORIFM : Indicateur feux de for�t
#     NORIFM20 : Indicateur feux de for�t nbj sup � 20
#     NORIFM40 : Indicateur feux de for�t nbj sup � 40
#     NORIFM60 : Indicateur feux de for�t nbj sup � 60
#-----------------------------------------------------------------------------
# Format des enregistrements 
Point;Latitude;Longitude;Contexte;P�riode;NORIFM;NORIFM20;NORIFM40;NORIFM60;
6384;44.6941;4.8083;A2;H3;13.77;95.65;32.9;7.45;
6385;44.6918;4.9091;A2;H3;12.78;89.35;26.85;6.35;
6386;44.6894;5.0099;A2;H3;12.85;89.9;27.2;6.45;
6387;44.6869;5.1107;A2;H3;13.12;93.3;26.75;5.45;
6388;44.6843;5.2115;A2;H3;12.11;90.05;18.3;2.45;
6389;44.6817;5.3123;A2;H3;11.15;80.3;17.8;3.7;
6390;44.6789;5.4131;A2;H3;12;88.15;20.4;3.65;
6391;44.676;5.5139;A2;H3;10.64;73.9;16.7;3.55;
6392;44.6731;5.6146;A2;H3;8.46;54.45;9.65;1.95;
6393;44.67;5.7153;A2;H3;8.19;51.65;8.45;1.45;
6394;44.6669;5.8161;A2;H3;8.82;51.3;8.95;1.75;
6395;44.6637;5.9168;A2;H3;9.23;53.55;14.5;3.8;
6396;44.6603;6.0175;A2;H3;8.55;50.3;8.65;1.35;
6397;44.6569;6.1182;A2;H3;9.31;61.1;10;1.25;
6398;44.6534;6.2189;A2;H3;6.23;27.5;0.65;0;
6399;44.6498;6.3195;A2;H3;4.84;13.1;0;0;
6400;44.6461;6.4202;A2;H3;4.62;8.55;0;0;
6401;44.6423;6.5208;A2;H3;6.3;27.75;0.55;0;
6402;44.6385;6.6215;A2;H3;8.93;48;6.1;0.2;
6403;44.6345;6.7221;A2;H3;5.03;11.25;0;0;
6404;44.6305;6.8227;A2;H3;4.53;6.95;0.2;0;
6405;44.6263;6.9233;A2;H3;5.26;10.75;1.95;0.6;
6468;44.7387;-1.1474;A2;H3;9.62;71.2;3.95;0;
6469;44.7419;-1.0466;A2;H3;9.57;70.25;3.8;0;
6470;44.7449;-0.9457;A2;H3;9.91;73.35;7.25;0.1;
6471;44.7479;-0.8448;A2;H3;9.63;72.65;5.05;0.05;
6472;44.7507;-0.7439;A2;H3;9.88;72.7;4.9;0.05;
6473;44.7535;-0.643;A2;H3;11.35;88.45;10.9;0.2;
6474;44.7562;-0.5421;A2;H3;11.59;90.25;12.35;0.35;
6475;44.7588;-0.4412;A2;H3;10.25;77.55;3.55;0;
6476;44.7613;-0.3403;A2;H3;10.07;75.9;3.05;0;
6477;44.7637;-0.2393;A2;H3;10.22;77.4;3.55;0;
6478;44.766;-0.1384;A2;H3;10.26;79.8;2.35;0.15;
6479;44.7682;-0.0374;A2;H3;10.25;79.95;2.3;0.15;
6480;44.7704;0.0635;A2;H3;10.14;78.75;2.45;0.1;
6481;44.7724;0.1645;A2;H3;10.1;78.45;2.1;0.1;
6482;44.7743;0.2655;A2;H3;10.01;77.35;2.05;0.15;
6483;44.7762;0.3665;A2;H3;10.91;85.95;6.2;0.2;
6484;44.7779;0.4675;A2;H3;10.73;83.95;4.9;0.2;
6485;44.7796;0.5685;A2;H3;11.54;89.45;10.6;1.15;
6486;44.7812;0.6695;A2;H3;11.37;86.7;10.8;1.35;
6487;44.7827;0.7705;A2;H3;11.42;84.9;10.5;1.4;
6488;44.784;0.8715;A2;H3;11.03;80.55;7.45;1.55;
6489;44.7853;0.9725;A2;H3;10.74;84.2;6.4;0.55;
6490;44.7865;1.0735;A2;H3;10.44;81.5;3.4;0.55;
6491;44.7877;1.1746;A2;H3;11.03;85.3;9.6;1.25;
6492;44.7887;1.2756;A2;H3;10.59;83.05;4;0.55;
6493;44.7896;1.3766;A2;H3;12.04;93.35;21.55;1.7;
6494;44.7904;1.4777;A2;H3;11.79;92.7;20.3;1.4;
6495;44.7912;1.5787;A2;H3;11.8;92.75;20.3;1.4;
6496;44.7918;1.6797;A2;H3;11.6;88.3;20.6;2.3;
6497;44.7924;1.7808;A2;H3;11.26;84.05;20.05;1.9;
6498;44.7928;1.8818;A2;H3;9.12;67.65;5.1;0.55;
6499;44.7932;1.9829;A2;H3;8.93;66.7;4.45;0.15;
6500;44.7935;2.0839;A2;H3;8.02;53.7;6.75;0.15;
6501;44.7937;2.185;A2;H3;9.37;64.5;14.85;1.45;
6502;44.7938;2.286;A2;H3;9.27;63.05;14.6;1.85;
6503;44.7938;2.3871;A2;H3;8.45;56.15;10.35;0.6;
6504;44.7937;2.4881;A2;H3;8.44;56.1;10.3;0.65;
6505;44.7935;2.5892;A2;H3;9.02;60.35;13.4;1.2;
6506;44.7932;2.6902;A2;H3;8.69;59;12.2;2.15;
6507;44.7928;2.7913;A2;H3;7.91;51.6;10.55;1.65;
6508;44.7924;2.8923;A2;H3;7.27;42.35;9.5;1.7;
6509;44.7918;2.9934;A2;H3;7.6;46.6;9.85;1.2;
6510;44.7912;3.0944;A2;H3;8.05;50.7;10.9;1.75;
6511;44.7904;3.1955;A2;H3;7.83;49.15;9.85;0.85;
6512;44.7896;3.2965;A2;H3;8.49;54.95;12.65;2.45;
6513;44.7887;3.3975;A2;H3;8.95;58.3;15.05;2.65;
6514;44.7877;3.4986;A2;H3;7.73;46.15;10.75;1.6;
6515;44.7866;3.5996;A2;H3;7.42;46.3;8.8;2.7;
6516;44.7854;3.7006;A2;H3;8.51;55.45;12.1;3.95;
6517;44.7841;3.8016;A2;H3;9.21;60.05;14.1;2.95;
6518;44.7827;3.9026;A2;H3;7.93;47.95;9.4;1.9;
6519;44.7812;4.0037;A2;H3;6.84;38.7;6.3;0.75;
6520;44.7796;4.1047;A2;H3;6.86;38.8;6.35;0.75;
6521;44.778;4.2057;A2;H3;6.76;37.7;6.1;0.65;
6522;44.7762;4.3066;A2;H3;6.87;38.85;6.55;0.75;
6523;44.7744;4.4076;A2;H3;7.93;52.2;4.95;0.15;
6524;44.7724;4.5086;A2;H3;10.27;73.25;15.75;1.45;
6525;44.7704;4.6096;A2;H3;11.35;82.3;22.1;1.95;
6526;44.7683;4.7105;A2;H3;21.02;133.85;69.55;32.3;
6527;44.766;4.8115;A2;H3;14.95;105.6;40.45;9.75;
6528;44.7637;4.9124;A2;H3;14.29;100.7;36.1;8.15;
6529;44.7613;5.0134;A2;H3;12.36;85.85;24.9;5.95;
6530;44.7588;5.1143;A2;H3;9.88;71.95;10.45;0.4;
6531;44.7562;5.2152;A2;H3;11.99;88.05;20.8;3.6;
6532;44.7536;5.3161;A2;H3;9.6;70.85;10.85;1.55;
6533;44.7508;5.417;A2;H3;9.41;64.65;13.8;3;
6534;44.7479;5.5179;A2;H3;7.8;47.2;7.75;1.55;
6535;44.745;5.6188;A2;H3;7.1;40.1;5.15;0.7;
6536;44.7419;5.7197;A2;H3;11.78;83.4;22.25;4.65;
6537;44.7388;5.8205;A2;H3;8.29;46.1;9.05;2.25;
6538;44.7355;5.9214;A2;H3;10.66;65.15;19.05;5.55;
6539;44.7322;6.0222;A2;H3;9.55;62.55;13.05;2.6;
6540;44.7288;6.123;A2;H3;5.72;23;2.55;0.2;
6541;44.7253;6.2239;A2;H3;4.86;13.4;0;0;
6542;44.7217;6.3247;A2;H3;4.84;8.35;0.1;0;
6543;44.718;6.4254;A2;H3;4.62;8.65;0;0;
6544;44.7142;6.5262;A2;H3;6.59;27.05;0.25;0;
6545;44.7103;6.627;A2;H3;6.01;24.5;0.75;0;
6546;44.7063;6.7277;A2;H3;5.55;19.05;1.7;0.2;
6547;44.7023;6.8284;A2;H3;4.65;9.9;0.3;0;
6548;44.6981;6.9292;A2;H3;4.82;7.1;0.1;0;
6549;44.6939;7.0299;A2;H3;5.26;9.75;1.45;0.4;
6611;44.8106;-1.1519;A2;H3;9.62;70.65;4.45;0;
6612;44.8138;-1.0509;A2;H3;9.68;73.2;4.2;0.05;
6613;44.8168;-0.9499;A2;H3;9.67;72.8;5.15;0.05;
6614;44.8198;-0.8489;A2;H3;9.65;72.55;5.05;0.05;
6615;44.8226;-0.7479;A2;H3;9.9;73.05;5;0.15;
6616;44.8254;-0.6469;A2;H3;11.44;88.2;11.95;0.35;
6617;44.8281;-0.5458;A2;H3;11.55;89.7;12.6;0.2;
6618;44.8307;-0.4448;A2;H3;10.2;76.95;3.3;0;
6619;44.8332;-0.3437;A2;H3;10.35;78.75;4.25;0;
6620;44.8356;-0.2426;A2;H3;11.28;88.95;8.85;0.3;
6621;44.8379;-0.1416;A2;H3;11.25;90.4;8.35;0.15;
6622;44.8401;-0.0405;A2;H3;11.41;92.7;7.15;1.3;
6623;44.8423;0.0606;A2;H3;11.32;91.75;6.2;1.2;
6624;44.8443;0.1617;A2;H3;11.19;89.65;6.1;1.2;
6625;44.8463;0.2628;A2;H3;11.36;91.65;6.75;1.2;
6626;44.8481;0.3639;A2;H3;11.59;92.05;8.4;0.3;
6627;44.8499;0.4651;A2;H3;11.64;91.05;12.25;0.3;
6628;44.8515;0.5662;A2;H3;11.3;87.75;9.3;0.2;
6629;44.8531;0.6673;A2;H3;11.22;83.05;8.5;1.7;
6630;44.8546;0.7685;A2;H3;11.44;86.7;9.75;1.25;
6631;44.856;0.8696;A2;H3;11.27;87.55;10.25;1.2;
6632;44.8573;0.9707;A2;H3;10.97;84.75;9.2;1.15;
6633;44.8585;1.0719;A2;H3;10.92;84.15;9.25;1;
6634;44.8596;1.1731;A2;H3;10.74;82.4;8.5;0.8;
6635;44.8606;1.2742;A2;H3;10.95;84.75;8.9;1.05;
6636;44.8615;1.3754;A2;H3;11.2;85.8;17.15;1.4;
6637;44.8624;1.4766;A2;H3;10.57;82.65;12.25;0.65;
6638;44.8631;1.5777;A2;H3;10.55;82.65;11.65;0.65;
6639;44.8638;1.6789;A2;H3;11.71;90.25;20.75;1.95;
6640;44.8643;1.7801;A2;H3;11.69;90.65;20.25;1.75;
6641;44.8648;1.8812;A2;H3;10.11;78.3;11.2;0.15;
6642;44.8652;1.9824;A2;H3;8.91;66.05;4.9;0.1;
6643;44.8654;2.0836;A2;H3;9.12;63.05;10.8;0.25;
6644;44.8656;2.1848;A2;H3;9.07;60.8;13.55;1.35;
6645;44.8657;2.286;A2;H3;8.97;59.65;13.45;1.35;
6646;44.8657;2.3871;A2;H3;9.5;62.4;17.85;2.6;
6647;44.8656;2.4883;A2;H3;8.69;57.7;13;1.25;
6648;44.8654;2.5895;A2;H3;8.44;52.85;13.65;2.9;
6649;44.8652;2.6907;A2;H3;8.2;53.85;11.9;1.6;
6650;44.8648;2.7919;A2;H3;7.19;43.8;10.65;1.45;
6651;44.8643;2.893;A2;H3;9.08;60;15.9;3.05;
6652;44.8638;2.9942;A2;H3;8.84;56.3;14.6;2.45;
6653;44.8631;3.0954;A2;H3;8.24;52.15;11.3;1;
6654;44.8624;3.1966;A2;H3;7.87;48.3;10.85;1.45;
6655;44.8616;3.2977;A2;H3;9.88;65.5;19.7;3.05;
6656;44.8606;3.3989;A2;H3;8.03;48.4;11.65;2.45;
6657;44.8596;3.5001;A2;H3;8.05;51.1;12.15;2;
6658;44.8585;3.6012;A2;H3;8.75;56.05;15.3;3.35;
6659;44.8573;3.7024;A2;H3;10.85;71.6;23.7;6.05;
6660;44.856;3.8035;A2;H3;8.03;50.05;8.6;1.45;
6661;44.8546;3.9047;A2;H3;9.25;60.05;14.75;3.1;
6662;44.8531;4.0058;A2;H3;7.61;45.15;8.8;2.05;
6663;44.8516;4.1069;A2;H3;6.53;35.6;6;0.75;
6664;44.8499;4.2081;A2;H3;6.72;37.5;6.1;0.7;
6665;44.8481;4.3092;A2;H3;8.27;52.15;10.4;2.05;
6666;44.8463;4.4103;A2;H3;8.19;52.85;7.25;0.6;
6667;44.8443;4.5114;A2;H3;10.42;74.3;16.8;1.75;
6668;44.8423;4.6125;A2;H3;11.61;82.35;22.6;2.4;
6669;44.8402;4.7136;A2;H3;11.77;79.5;23.7;6.5;
6670;44.838;4.8147;A2;H3;13.23;91.7;29.55;7.25;
6671;44.8356;4.9158;A2;H3;14.3;100.75;36.35;8;
6672;44.8332;5.0168;A2;H3;12.32;85.5;24.9;5.9;
6673;44.8307;5.1179;A2;H3;9.95;69.55;14.6;0.9;
6674;44.8281;5.2189;A2;H3;10.22;68.65;17.75;3.4;
6675;44.8255;5.32;A2;H3;9.45;65.5;13.6;2.65;
6676;44.8227;5.421;A2;H3;8.37;52.85;9.3;1.65;
6677;44.8198;5.522;A2;H3;6.24;32.2;3.15;0.1;
6678;44.8169;5.623;A2;H3;12.04;85.85;19.15;6.5;
6679;44.8138;5.724;A2;H3;12.36;87.45;21.05;7.55;
6680;44.8107;5.825;A2;H3;11.71;77.45;25.7;7.5;
6681;44.8074;5.926;A2;H3;11.81;79.1;26.25;7.3;
6682;44.8041;6.027;A2;H3;6.8;35.4;3.75;0.4;
6683;44.8007;6.1279;A2;H3;6.82;35.5;3.75;0.5;
6684;44.7971;6.2289;A2;H3;4.59;11;0;0;
6685;44.7935;6.3298;A2;H3;4.49;7.3;0.1;0;
6686;44.7898;6.4307;A2;H3;4.65;10.4;0;0;
6687;44.786;6.5316;A2;H3;7.39;36.4;2.25;0;
6688;44.7822;6.6325;A2;H3;4.62;8.5;0.3;0;
6689;44.7782;6.7334;A2;H3;4.82;11.7;0.35;0.05;
6690;44.7741;6.8342;A2;H3;5.05;13.8;0.4;0.05;
6691;44.77;6.9351;A2;H3;5.11;12.75;0.3;0;
6754;44.8825;-1.1564;A2;H3;9.59;71.4;4.5;0.05;
6755;44.8856;-1.0553;A2;H3;9.69;73.4;3.8;0.05;
6756;44.8887;-0.9541;A2;H3;9.66;72.95;4.45;0.05;
6757;44.8917;-0.853;A2;H3;9.67;72.7;5.3;0.05;
6758;44.8945;-0.7519;A2;H3;9.92;73.4;4.05;0.2;
6759;44.8973;-0.6507;A2;H3;10.53;75.45;10.1;1.05;
6760;44.9;-0.5495;A2;H3;11.59;90.3;12;0.2;
6761;44.9026;-0.4483;A2;H3;11.32;89.2;9.35;0.35;
6762;44.9051;-0.3472;A2;H3;11.4;90.05;9.15;0.3;
6763;44.9075;-0.246;A2;H3;11.26;90.7;8.3;0.15;
6764;44.9098;-0.1448;A2;H3;10.56;82.9;7.2;0.1;
6765;44.9121;-0.0435;A2;H3;10.6;84.45;4.65;0.5;
6766;44.9142;0.0577;A2;H3;11.36;88.95;8.35;0.8;
6767;44.9162;0.1589;A2;H3;11.28;88;8.2;0.8;
6768;44.9182;0.2602;A2;H3;11.14;86.8;7.9;0.8;
6769;44.92;0.3614;A2;H3;10.64;80.7;6.5;0.2;
6770;44.9218;0.4626;A2;H3;10.52;79.45;6.25;0.2;
6771;44.9235;0.5639;A2;H3;10.42;77.65;6.4;0.35;
6772;44.9251;0.6652;A2;H3;10.45;77.85;6.75;0.3;
6773;44.9265;0.7664;A2;H3;10.12;76.35;3.4;0.7;
6774;44.9279;0.8677;A2;H3;10.47;80.6;3.8;0.55;
6775;44.9292;0.969;A2;H3;11.1;86.05;9.6;1.25;
6776;44.9304;1.0703;A2;H3;10.85;83.75;8.8;0.85;
6777;44.9315;1.1716;A2;H3;11.14;86.4;9.6;1.05;
6778;44.9326;1.2728;A2;H3;11.15;86.8;9.5;1.05;
6779;44.9335;1.3741;A2;H3;11.03;85.55;9.35;1;
6780;44.9343;1.4754;A2;H3;10.82;84.7;14.75;0.55;
6781;44.9351;1.5767;A2;H3;10.79;84.25;14.9;0.6;
6782;44.9357;1.678;A2;H3;10.55;82.25;12.35;0.65;
6783;44.9363;1.7794;A2;H3;11.03;86.3;18.15;0.2;
6784;44.9367;1.8807;A2;H3;10.08;77.9;11.8;0.1;
6785;44.9371;1.982;A2;H3;8.84;65.6;4.55;0.15;
6786;44.9374;2.0833;A2;H3;9.39;66.2;11.4;0.4;
6787;44.9376;2.1846;A2;H3;9.49;67.8;12.05;0.4;
6788;44.9377;2.2859;A2;H3;9.85;65.65;19.85;2.9;
6789;44.9377;2.3872;A2;H3;9.44;62.2;17.25;2.4;
6790;44.9376;2.4885;A2;H3;8.17;50.95;13.6;3.05;
6791;44.9374;2.5898;A2;H3;7.62;46.65;11.25;2.1;
6792;44.9371;2.6911;A2;H3;6.14;35.8;4.85;0.35;
6793;44.9368;2.7925;A2;H3;6.18;36.6;5.05;0.35;
6794;44.9363;2.8938;A2;H3;8.29;53.35;12.55;2.35;
6795;44.9357;2.9951;A2;H3;8.33;51.8;12.15;2.9;
6796;44.9351;3.0964;A2;H3;8.82;55.9;14.65;2.55;
6797;44.9343;3.1977;A2;H3;8.81;55.75;15;2.95;
6798;44.9335;3.299;A2;H3;7.75;47.65;10.45;1.25;
6799;44.9326;3.4003;A2;H3;8.11;50.45;11.4;1.85;
6800;44.9316;3.5016;A2;H3;9.12;58.75;17.4;4.05;
6801;44.9304;3.6028;A2;H3;9.44;61.4;18.5;4.5;
6802;44.9292;3.7041;A2;H3;9.74;60.7;21;6.1;
6803;44.9279;3.8054;A2;H3;8.52;54.95;10.4;1.35;
6804;44.9266;3.9067;A2;H3;13.52;81.3;34;16.5;
6805;44.9251;4.0079;A2;H3;7.87;47.5;9.3;2.45;
6806;44.9235;4.1092;A2;H3;6.77;35.55;7.65;1.85;
6807;44.9218;4.2105;A2;H3;6.67;36.95;5.85;0.55;
6808;44.9201;4.3117;A2;H3;8.61;56.55;8.4;0.45;
6809;44.9182;4.413;A2;H3;9.13;61.9;10.7;0.3;
6810;44.9163;4.5142;A2;H3;9.26;62.75;11.25;0.3;
6811;44.9142;4.6154;A2;H3;9.87;67.05;15.65;2.8;
6812;44.9121;4.7167;A2;H3;10.67;72.5;19.55;3.8;
6813;44.9099;4.8179;A2;H3;12.78;88.2;26.95;7.25;
6814;44.9076;4.9191;A2;H3;14.4;101.45;36.45;8.8;
6815;44.9051;5.0203;A2;H3;13.3;92.65;29.65;6.85;
6816;44.9026;5.1215;A2;H3;10.19;69.35;17.65;1.55;
6817;44.9;5.2226;A2;H3;9.99;64.95;18.2;4.15;
6818;44.8974;5.3238;A2;H3;9;58.15;14.1;2.3;
6819;44.8946;5.425;A2;H3;8.66;56.75;10.55;1.65;
6820;44.8917;5.5261;A2;H3;6.19;31.55;3.15;0.1;
6821;44.8887;5.6273;A2;H3;12.03;86.1;19.1;6.35;
6822;44.8857;5.7284;A2;H3;12.3;80.8;27.15;8.8;
6823;44.8825;5.8295;A2;H3;12.75;83.85;26.95;9.1;
6824;44.8793;5.9306;A2;H3;8.19;45.9;9.45;3;
6825;44.876;6.0317;A2;H3;6.64;31.7;5.7;2;
6826;44.8725;6.1328;A2;H3;5.34;15.75;1.3;0.1;
6827;44.869;6.2339;A2;H3;5.24;8.6;0.1;0;
6828;44.8654;6.3349;A2;H3;5.17;9.2;0.15;0;
6829;44.8617;6.436;A2;H3;4.76;12.6;0;0;
6830;44.8579;6.537;A2;H3;4.76;12.6;0;0;
6831;44.854;6.638;A2;H3;5.77;21.75;2.8;0.2;
6832;44.85;6.739;A2;H3;4.91;10.45;0.3;0;
6833;44.846;6.84;A2;H3;4.82;6.6;0.1;0;
6834;44.8418;6.941;A2;H3;4.78;8.2;0.2;0;
6897;44.9544;-1.1609;A2;H3;9.58;71.4;4;0.05;
6898;44.9575;-1.0597;A2;H3;9.7;73.65;4.2;0.05;
6899;44.9606;-0.9584;A2;H3;9.68;73.15;4.35;0.05;
6900;44.9636;-0.8571;A2;H3;9.67;72.7;5.25;0.05;
6901;44.9664;-0.7558;A2;H3;10.48;75;10.65;0.9;
6902;44.9692;-0.6546;A2;H3;10.55;75.5;10.35;1.05;
6903;44.9719;-0.5533;A2;H3;10.58;76.25;10.2;1.05;
6904;44.9745;-0.4519;A2;H3;11.36;89.6;9.05;0.3;
6905;44.977;-0.3506;A2;H3;10.64;83.75;7.9;0.1;
6906;44.9794;-0.2493;A2;H3;10.71;84.15;7.85;0.1;
6907;44.9818;-0.148;A2;H3;10.67;84.1;8.1;0.1;
6908;44.984;-0.0466;A2;H3;10.63;83.45;7.8;0.1;
6909;44.9861;0.0547;A2;H3;11.45;90.1;8.5;0.8;
6910;44.9882;0.1561;A2;H3;11.33;88.55;8.4;0.8;
6911;44.9901;0.2575;A2;H3;11.38;87.9;11.65;0.7;
6912;44.992;0.3588;A2;H3;10.61;80.45;6.25;0.2;
6913;44.9937;0.4602;A2;H3;10.41;77.25;6.4;0.35;
6914;44.9954;0.5616;A2;H3;10.24;75.55;5.25;0.3;
6915;44.997;0.663;A2;H3;10.12;74.65;4.9;0.2;
6916;44.9985;0.7644;A2;H3;10.01;75.3;3.15;0.55;
6917;44.9999;0.8658;A2;H3;10.15;77.6;3.55;0.3;
6918;45.0012;0.9672;A2;H3;10.19;77.9;3.55;0.35;
6919;45.0024;1.0686;A2;H3;11;85.15;9.55;1.25;
6920;45.0035;1.1701;A2;H3;11.25;87.45;10.05;1.25;
6921;45.0045;1.2715;A2;H3;11.04;85.5;9.15;1;
6922;45.0055;1.3729;A2;H3;10.45;80.2;12.3;0.3;
6923;45.0063;1.4743;A2;H3;9.86;78.1;6.65;0.05;
6924;45.007;1.5758;A2;H3;10.77;84.1;14.8;0.55;
6925;45.0077;1.6772;A2;H3;11.19;87.75;17.95;0.15;
6926;45.0082;1.7786;A2;H3;9.62;71.8;8.9;0.15;
6927;45.0087;1.8801;A2;H3;8.77;62.8;4.6;0.1;
6928;45.0091;1.9815;A2;H3;7.98;54.2;1.35;0.05;
6929;45.0094;2.083;A2;H3;7.92;53.2;1.35;0.05;
6930;45.0095;2.1844;A2;H3;8.02;54.45;1.6;0.05;
6931;45.0096;2.2858;A2;H3;7.92;53.55;4;0.1;
6932;45.0096;2.3873;A2;H3;7.24;44.05;8.1;0.75;
6933;45.0095;2.4887;A2;H3;7.1;42.85;10.05;1.3;
6934;45.0094;2.5902;A2;H3;6.2;36.25;4.85;0.25;
6935;45.0091;2.6916;A2;H3;5.56;29.8;3.8;0.05;
6936;45.0087;2.793;A2;H3;5.38;28.15;2.8;0.15;
6937;45.0082;2.8945;A2;H3;7.83;49.6;10.75;1.95;
6938;45.0077;2.9959;A2;H3;8.26;50.7;12.05;2.7;
6939;45.007;3.0974;A2;H3;8.92;56.9;14.8;3.6;
6940;45.0063;3.1988;A2;H3;8.4;52.7;12.6;1.4;
6941;45.0055;3.3002;A2;H3;6.95;40.5;7.95;0.65;
6942;45.0045;3.4016;A2;H3;8.81;56.9;15.8;3.6;
6943;45.0035;3.5031;A2;H3;9.9;64.8;20.2;5.4;
6944;45.0024;3.6045;A2;H3;9.52;59.5;18.25;4.55;
6945;45.0012;3.7059;A2;H3;9.47;59.9;19.35;5.6;
6946;44.9999;3.8073;A2;H3;15.35;87;43.05;23.25;
6947;44.9985;3.9087;A2;H3;10.57;66;21.4;6.8;
6948;44.997;4.0101;A2;H3;14.09;85.4;36.45;18;
6949;44.9954;4.1115;A2;H3;7.18;40.5;8.55;1.9;
6950;44.9938;4.2129;A2;H3;7.63;44.1;9.65;2.2;
6951;44.992;4.3143;A2;H3;7.91;49.85;9.45;1.5;
6952;44.9901;4.4156;A2;H3;8.1;51.3;10.05;1.5;
6953;44.9882;4.517;A2;H3;10.07;66.55;18.3;3.8;
6954;44.9862;4.6184;A2;H3;10.56;69.9;19.55;5.35;
6955;44.984;4.7197;A2;H3;11.3;74.95;21.8;5.85;
6956;44.9818;4.8211;A2;H3;12.44;84.9;26;6.9;
6957;44.9795;4.9224;A2;H3;14.2;100.6;35.45;7.7;
6958;44.9771;5.0237;A2;H3;13.93;97.1;33.85;7.6;
6959;44.9746;5.1251;A2;H3;12.11;81.4;24.85;8.5;
6960;44.972;5.2264;A2;H3;10.19;69.45;17.6;1.55;
6961;44.9693;5.3277;A2;H3;10.07;66.4;18.5;3.8;
6962;44.9665;5.429;A2;H3;10.04;65.05;19;4.05;
6963;44.9636;5.5302;A2;H3;6.66;37.05;3.55;0.15;
6964;44.9606;5.6315;A2;H3;11.36;83.65;15.4;3.7;
6965;44.9576;5.7328;A2;H3;12.31;80.7;26.95;8.85;
6966;44.9544;5.834;A2;H3;5.01;20.2;2.6;0.25;
6967;44.9512;5.9352;A2;H3;6.16;27.55;3.55;0.9;
6968;44.9478;6.0365;A2;H3;5.27;17.1;1.55;0.15;
6969;44.9444;6.1377;A2;H3;5.32;18.15;2.1;0.15;
6970;44.9409;6.2389;A2;H3;4.86;13.7;0.55;0.05;
6971;44.9373;6.3401;A2;H3;5.25;8.85;0.15;0;
6972;44.9336;6.4412;A2;H3;4.52;7.35;0.1;0;
6973;44.9298;6.5424;A2;H3;4.95;13.15;0.25;0;
6974;44.9259;6.6435;A2;H3;4.57;11.3;0.2;0;
7040;45.0263;-1.1654;A2;H3;9.56;71.35;3.7;0.05;
7041;45.0294;-1.064;A2;H3;9.71;73.4;4.2;0.05;
7042;45.0325;-0.9626;A2;H3;9.69;73.25;4.3;0.05;
7043;45.0355;-0.8612;A2;H3;9.68;73.15;4.35;0.05;
7044;45.0384;-0.7598;A2;H3;10.13;74.55;5.25;0.15;
7045;45.0411;-0.6584;A2;H3;10.59;76;10.6;1.05;
7046;45.0438;-0.557;A2;H3;10.54;75.25;11.4;0.95;
7047;45.0464;-0.4555;A2;H3;10.73;84.15;8.45;0.15;
7048;45.0489;-0.3541;A2;H3;10.59;82.9;7.45;0.1;
7049;45.0514;-0.2526;A2;H3;10.53;81.95;7.65;0.1;
7050;45.0537;-0.1512;A2;H3;10.69;84.1;8.45;0.15;
7051;45.0559;-0.0497;A2;H3;10.67;83.75;8.15;0.1;
7052;45.0581;0.0518;A2;H3;10.41;80.95;6.7;0.1;
7053;45.0601;0.1533;A2;H3;11.35;87.75;11.6;0.65;
7054;45.0621;0.2548;A2;H3;11.28;87.2;11.45;0.6;
7055;45.0639;0.3563;A2;H3;11.27;87.1;11.65;0.7;
7056;45.0657;0.4578;A2;H3;10.57;80.1;6.4;0.35;
7057;45.0674;0.5593;A2;H3;10.34;76.4;6.15;0.35;
7058;45.0689;0.6608;A2;H3;10.09;74.4;4.65;0.2;
7059;45.0704;0.7624;A2;H3;10.16;73.95;5.15;0.05;
7060;45.0718;0.8639;A2;H3;10.2;78.05;3.5;0.3;
7061;45.0731;0.9655;A2;H3;10.05;76.4;3.65;0.3;
7062;45.0743;1.067;A2;H3;10.14;77.15;3.7;0.3;
7063;45.0755;1.1685;A2;H3;10.95;84.75;8.9;1.05;
7064;45.0765;1.2701;A2;H3;9.93;77.7;6.2;0.2;
7065;45.0774;1.3717;A2;H3;10.63;82;12.2;0.3;
7066;45.0782;1.4732;A2;H3;10.19;80.95;8.35;0.1;
7067;45.079;1.5748;A2;H3;8.8;64.85;2.65;0.2;
7068;45.0796;1.6763;A2;H3;8.9;65.25;4.35;0.15;
7069;45.0802;1.7779;A2;H3;8.22;57.65;1.65;0.05;
7070;45.0807;1.8795;A2;H3;8.9;65.15;4.45;0.15;
7071;45.081;1.981;A2;H3;8.56;60.9;3.25;0.1;
7072;45.0813;2.0826;A2;H3;8.09;55.4;1.55;0.05;
7073;45.0815;2.1842;A2;H3;8.41;58.25;2.5;0.05;
7074;45.0816;2.2858;A2;H3;7.98;55.05;3.55;0.05;
7075;45.0816;2.3873;A2;H3;7.3;44.35;8.5;0.85;
7076;45.0815;2.4889;A2;H3;6.82;40.7;9.4;1.2;
