#-----------------------------------------------------------------------------
# Date d'extraction : 31/08/2021 - 07h56 loc.
#-----------------------------------------------------------------------------
# Producteur : DSM
# Experience : IFM2009
# Modele     : ARPEGE_V4_CNRM (SST_CNRM)
# Scenario :
#     A1B : Sc�nario interm�diaire
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORIFM : Indicateur feux de for�t
#     NORIFM20 : Indicateur feux de for�t nbj sup � 20
#     NORIFM40 : Indicateur feux de for�t nbj sup � 40
#     NORIFM60 : Indicateur feux de for�t nbj sup � 60
#-----------------------------------------------------------------------------
# Format des enregistrements 
Point;Latitude;Longitude;Contexte;P�riode;NORIFM;NORIFM20;NORIFM40;NORIFM60;
12550;47.7323;6.7648;A1B;H3;4.57;24;4.55;0.45;
12551;47.7282;6.8713;A1B;H3;4.64;25.1;4.75;0.3;
12552;47.724;6.9778;A1B;H3;5.59;31.25;7;1.95;
12553;47.7197;7.0842;A1B;H3;6.59;35.45;10.65;4;
12554;47.7153;7.1906;A1B;H3;6.61;33.65;9.8;4.05;
12555;47.7108;7.297;A1B;H3;7.63;41.1;11.55;4.8;
12556;47.7062;7.4034;A1B;H3;7.62;41.95;11.15;4.6;
12598;47.7484;-3.376;A1B;H3;8.25;53.15;10.1;1.25;
12599;47.7536;-3.2696;A1B;H3;8.25;53.3;9.95;1.25;
12600;47.7586;-3.1632;A1B;H3;8.03;56.6;8.4;0.4;
12601;47.7636;-3.0567;A1B;H3;7.88;55.3;7.4;0.4;
12602;47.7685;-2.9502;A1B;H3;8.14;55.45;10.2;0.5;
12603;47.7733;-2.8437;A1B;H3;8.02;55.15;9.1;0.5;
12604;47.778;-2.7372;A1B;H3;7.99;55.05;8.5;0.2;
12605;47.7826;-2.6307;A1B;H3;8.03;55.45;8.95;0.3;
12606;47.7871;-2.5242;A1B;H3;8.1;55.4;9.75;0.5;
12607;47.7915;-2.4176;A1B;H3;9.32;68.25;13.7;2.25;
12608;47.7958;-2.311;A1B;H3;9.42;67.15;13.15;1.1;
12609;47.8;-2.2044;A1B;H3;9.41;66.85;13.15;1.1;
12610;47.8041;-2.0978;A1B;H3;9.86;67.95;17.1;3.35;
12611;47.8081;-1.9912;A1B;H3;10.97;77;21.85;7.9;
12612;47.812;-1.8845;A1B;H3;10.94;76.95;21.7;7.75;
12613;47.8158;-1.7779;A1B;H3;11.05;77.25;21.7;8.25;
12614;47.8195;-1.6712;A1B;H3;11;76.4;21.45;8.8;
12615;47.8232;-1.5645;A1B;H3;10.43;76.15;17.05;4.95;
12616;47.8267;-1.4578;A1B;H3;10.9;76.25;20.5;8.6;
12617;47.8301;-1.351;A1B;H3;10.34;72.9;19.1;7.6;
12618;47.8334;-1.2443;A1B;H3;10.25;72.7;19;6.65;
12619;47.8367;-1.1376;A1B;H3;10.37;75.15;18.1;5.8;
12620;47.8398;-1.0308;A1B;H3;10.41;75.95;18.1;5.05;
12621;47.8428;-0.924;A1B;H3;10.41;76.4;18.55;4.4;
12622;47.8458;-0.8172;A1B;H3;10.43;75.5;20;5.25;
12623;47.8486;-0.7104;A1B;H3;10;70.9;15.7;4.1;
12624;47.8513;-0.6036;A1B;H3;9.93;70.7;15.6;3.85;
12625;47.854;-0.4968;A1B;H3;10.01;70.6;16.25;5.05;
12626;47.8565;-0.39;A1B;H3;10.12;71.35;16.25;5.1;
12627;47.859;-0.2831;A1B;H3;10.66;76.85;17.95;5.4;
12628;47.8613;-0.1763;A1B;H3;10.78;77.1;18;5.7;
12629;47.8636;-0.0694;A1B;H3;10.7;76.95;17.95;5.4;
12630;47.8657;0.0374;A1B;H3;10.77;77.1;18.1;5.55;
12631;47.8678;0.1443;A1B;H3;10.85;79.6;18.7;4.15;
12632;47.8697;0.2512;A1B;H3;10.66;78.9;18.45;3.35;
12633;47.8716;0.3581;A1B;H3;10.35;77.25;16.5;3;
12634;47.8734;0.465;A1B;H3;9.98;73.9;15.25;1.45;
12635;47.875;0.5719;A1B;H3;9.85;73.2;14.4;1.1;
12636;47.8766;0.6788;A1B;H3;9.89;73.4;14.85;1.15;
12637;47.8781;0.7857;A1B;H3;11.24;83.45;23;1;
12638;47.8794;0.8927;A1B;H3;11.05;82.05;22.35;0.75;
12639;47.8807;0.9996;A1B;H3;11.11;82.75;22.7;0.75;
12640;47.8819;1.1065;A1B;H3;11.4;85.95;25.3;1.5;
12641;47.883;1.2135;A1B;H3;12.36;87.4;26.85;7.2;
12642;47.8839;1.3204;A1B;H3;12.3;86.9;26.75;6.95;
12643;47.8848;1.4274;A1B;H3;12.33;87.2;26.75;7;
12644;47.8856;1.5343;A1B;H3;12.35;87.4;26.9;7;
12645;47.8863;1.6413;A1B;H3;12.67;91.65;30.2;5.45;
12646;47.8869;1.7482;A1B;H3;11.47;80.8;24.5;3;
12647;47.8874;1.8552;A1B;H3;11.54;81.6;24.85;2.7;
12648;47.8878;1.9621;A1B;H3;11.56;81.9;25.2;2.7;
12649;47.8881;2.0691;A1B;H3;11.44;80.95;24.2;2.4;
12650;47.8882;2.1761;A1B;H3;10.02;67.85;16.6;0.5;
12651;47.8883;2.283;A1B;H3;9.95;67.4;16.15;0.55;
12652;47.8883;2.39;A1B;H3;9.94;67.35;16.05;0.6;
12653;47.8882;2.497;A1B;H3;9.44;62.6;13;0.4;
12654;47.8881;2.6039;A1B;H3;9.49;63.3;12.85;0.35;
12655;47.8878;2.7109;A1B;H3;9.44;61.25;14.6;0.65;
12656;47.8874;2.8179;A1B;H3;9.3;60.5;14.3;0.65;
12657;47.8869;2.9248;A1B;H3;9.76;64.45;17.6;2.45;
12658;47.8863;3.0318;A1B;H3;8.85;56.8;13.2;0.5;
12659;47.8856;3.1387;A1B;H3;8.99;58.85;14.85;1.95;
12660;47.8848;3.2457;A1B;H3;8.9;58;14.9;1.8;
12661;47.8839;3.3526;A1B;H3;9.78;64.75;17.1;2;
12662;47.883;3.4596;A1B;H3;9.78;64.75;17.1;2;
12663;47.8819;3.5665;A1B;H3;9.94;66.95;18.25;2.8;
12664;47.8807;3.6734;A1B;H3;9.68;64.65;17.7;2.25;
12665;47.8794;3.7804;A1B;H3;9.45;62.75;17.05;1.7;
12666;47.8781;3.8873;A1B;H3;9.28;60.7;16.8;1.65;
12667;47.8766;3.9942;A1B;H3;8.3;53.4;11.05;0.7;
12668;47.875;4.1011;A1B;H3;8.13;52.95;10.05;0.75;
12669;47.8734;4.208;A1B;H3;7.98;51.5;13.2;1.4;
12670;47.8716;4.3149;A1B;H3;9.85;63.85;21.75;7;
12671;47.8698;4.4218;A1B;H3;9.81;63.2;21.9;6.85;
12672;47.8678;4.5287;A1B;H3;9.9;64.25;21.85;6.95;
12673;47.8657;4.6356;A1B;H3;9.75;62.1;21.9;7.1;
12674;47.8636;4.7425;A1B;H3;9.39;55.9;21.65;9.8;
12675;47.8613;4.8493;A1B;H3;9.13;54.55;20.95;8.9;
12676;47.859;4.9562;A1B;H3;7.43;43.95;15.05;4.25;
12677;47.8566;5.063;A1B;H3;8.12;49.5;16.6;5.65;
12678;47.854;5.1699;A1B;H3;7.77;46.85;15.45;4.6;
12679;47.8514;5.2767;A1B;H3;7.89;48.6;14.55;3.5;
12680;47.8486;5.3835;A1B;H3;8.48;52.8;18.55;5.3;
12681;47.8458;5.4903;A1B;H3;8.89;54.65;20.55;6.9;
12682;47.8429;5.5971;A1B;H3;7.39;47.85;11.7;1.2;
12683;47.8398;5.7038;A1B;H3;7.25;46.6;10.9;1.05;
12684;47.8367;5.8106;A1B;H3;7.22;44.1;11.2;2.25;
12685;47.8335;5.9174;A1B;H3;7.3;44.55;11.5;2.2;
12686;47.8301;6.0241;A1B;H3;7.09;43.4;10.85;1.95;
12687;47.8267;6.1308;A1B;H3;6.82;39.6;11.65;2.9;
12688;47.8232;6.2375;A1B;H3;6.84;39.6;11.5;2.85;
12689;47.8196;6.3442;A1B;H3;6.61;38.4;10.75;2.45;
12690;47.8159;6.4509;A1B;H3;5.98;33.6;8.1;1.85;
12691;47.8121;6.5576;A1B;H3;5.4;29.85;6.35;0.9;
12692;47.8081;6.6642;A1B;H3;4.45;22.75;4.55;0.45;
12693;47.8041;6.7708;A1B;H3;3.39;12.8;1.85;0;
12694;47.8;6.8775;A1B;H3;3.8;15.9;2.35;0;
12695;47.7958;6.9841;A1B;H3;4.89;25.75;7.2;2.85;
12696;47.7915;7.0906;A1B;H3;5.91;31.9;8.1;2.55;
12697;47.7871;7.1972;A1B;H3;7.62;41.55;11.45;4.7;
12698;47.7826;7.3038;A1B;H3;7.78;42.2;11.6;4.8;
12699;47.778;7.4103;A1B;H3;8.16;42.95;13.85;5.3;
12700;47.7734;7.5168;A1B;H3;8.18;43.05;13.75;5.4;
12737;47.7984;-3.8098;A1B;H3;7.23;43.3;6;0.35;
12738;47.804;-3.7033;A1B;H3;7.26;43.4;6.65;0.4;
12739;47.8095;-3.5968;A1B;H3;7.26;43.4;6.75;0.55;
12740;47.8149;-3.4903;A1B;H3;8.8;61.95;13.5;2.45;
12741;47.8201;-3.3838;A1B;H3;8.8;61.95;13.5;2.75;
12742;47.8253;-3.2772;A1B;H3;8.72;61.55;13.25;2.2;
12743;47.8304;-3.1706;A1B;H3;7.86;54.55;6.95;0.4;
12744;47.8354;-3.064;A1B;H3;7.86;54.05;7.85;0.4;
12745;47.8403;-2.9574;A1B;H3;8.04;55.2;9;0.3;
12746;47.8451;-2.8508;A1B;H3;7.95;54.75;7.8;0.15;
12747;47.8498;-2.7441;A1B;H3;7.99;55.05;8.35;0.2;
12748;47.8544;-2.6375;A1B;H3;7.97;54.55;9.15;0.45;
12749;47.8589;-2.5308;A1B;H3;7.97;54.55;9.1;0.45;
12750;47.8633;-2.4241;A1B;H3;7.83;50.6;8;0.45;
12751;47.8676;-2.3173;A1B;H3;9.42;66.45;13.35;2.4;
12752;47.8718;-2.2106;A1B;H3;9.42;66.45;13.35;2.4;
12753;47.8759;-2.1038;A1B;H3;9.82;67.5;16.95;3.65;
12754;47.8799;-1.9971;A1B;H3;11.01;76.65;21.45;8.55;
12755;47.8838;-1.8903;A1B;H3;11;76.55;21.7;8.65;
12756;47.8877;-1.7835;A1B;H3;10.97;76.65;21.65;8.35;
12757;47.8914;-1.6766;A1B;H3;11.01;76.65;21.45;8.55;
12758;47.895;-1.5698;A1B;H3;10.91;75.8;21.4;8.55;
12759;47.8985;-1.4629;A1B;H3;10.91;75.95;20.4;9.15;
12760;47.902;-1.3561;A1B;H3;10.34;72.95;19.3;7.4;
12761;47.9053;-1.2492;A1B;H3;10.33;72.9;19.3;7.4;
12762;47.9085;-1.1423;A1B;H3;10.4;75.9;18.25;5.25;
12763;47.9117;-1.0354;A1B;H3;10.43;75.9;18.3;5.5;
12764;47.9147;-0.9285;A1B;H3;10.4;75.9;18.25;5.25;
12765;47.9176;-0.8215;A1B;H3;10.49;77.45;20;4.35;
12766;47.9205;-0.7146;A1B;H3;10.39;75.45;19.95;5;
12767;47.9232;-0.6076;A1B;H3;10.25;74.95;19.7;3.85;
12768;47.9259;-0.5007;A1B;H3;10;70.8;16.15;4.75;
12769;47.9284;-0.3937;A1B;H3;10.06;70.9;16.05;4.95;
12770;47.9309;-0.2867;A1B;H3;10.51;76.15;17.7;4.4;
12771;47.9332;-0.1797;A1B;H3;10.51;76.15;17.7;4.4;
12772;47.9355;-0.0727;A1B;H3;10.55;76.3;17.65;4.85;
12773;47.9376;0.0343;A1B;H3;10.58;76.5;17.9;5.1;
12774;47.9397;0.1413;A1B;H3;11.02;78.25;18.8;7.35;
12775;47.9417;0.2484;A1B;H3;10.92;77.8;18.9;6.55;
12776;47.9435;0.3554;A1B;H3;10.67;76.65;18;5.4;
12777;47.9453;0.4624;A1B;H3;10.03;74.4;15.15;1.6;
12778;47.9469;0.5695;A1B;H3;9.84;73.15;14.35;1.1;
12779;47.9485;0.6766;A1B;H3;9.82;72.95;14.55;1.4;
12780;47.95;0.7836;A1B;H3;9.88;73.4;14.85;1.15;
12781;47.9514;0.8907;A1B;H3;11.07;82.35;22.5;0.65;
12782;47.9526;0.9978;A1B;H3;11.05;83.7;22.1;0.85;
12783;47.9538;1.1049;A1B;H3;11.06;83.35;22.4;1.2;
12784;47.9549;1.2119;A1B;H3;11.51;86.15;25.3;2.75;
12785;47.9559;1.319;A1B;H3;12.38;87.75;26.9;7.15;
12786;47.9568;1.4261;A1B;H3;12.35;87.4;26.9;7;
12787;47.9575;1.5332;A1B;H3;12.38;87.75;26.9;7.15;
12788;47.9582;1.6403;A1B;H3;12.55;90.95;29.55;5;
12789;47.9588;1.7474;A1B;H3;12.51;90.75;31.1;4.45;
12790;47.9593;1.8545;A1B;H3;11.36;80.25;23.8;2.4;
12791;47.9597;1.9616;A1B;H3;11.31;80.1;23.75;2.35;
12792;47.96;2.0687;A1B;H3;10.06;70.3;15.15;0.95;
12793;47.9602;2.1759;A1B;H3;10.08;70.55;15.2;0.8;
12794;47.9603;2.283;A1B;H3;9.91;67.2;15.8;0.55;
12795;47.9603;2.3901;A1B;H3;10;67.4;16.85;0.65;
12796;47.9602;2.4972;A1B;H3;9.54;63.45;13.05;0.2;
12797;47.96;2.6043;A1B;H3;9.62;64.3;13.65;0.3;
12798;47.9597;2.7114;A1B;H3;9.5;62;14.65;0.65;
12799;47.9593;2.8185;A1B;H3;9.33;60.55;14.45;0.65;
12800;47.9588;2.9256;A1B;H3;9.1;58.25;13.75;0.65;
12801;47.9582;3.0327;A1B;H3;9.06;57.9;13.6;0.65;
12802;47.9576;3.1398;A1B;H3;8.8;56.45;12.95;0.45;
12803;47.9568;3.2469;A1B;H3;8.85;58.15;12.45;0.5;
12804;47.9559;3.354;A1B;H3;9.33;62.7;13.35;0.85;
12805;47.9549;3.4611;A1B;H3;10.02;67.35;17.75;2.55;
12806;47.9538;3.5682;A1B;H3;9.94;66.95;18.25;2.8;
12807;47.9527;3.6753;A1B;H3;9.85;66.45;18;2.55;
12808;47.9514;3.7823;A1B;H3;9.84;66.1;17.85;2.75;
12809;47.95;3.8894;A1B;H3;9.65;64.3;17.55;2.4;
12810;47.9485;3.9965;A1B;H3;8.93;55.75;16.15;4.65;
12811;47.947;4.1035;A1B;H3;8.27;54.6;11.15;1.1;
12812;47.9453;4.2106;A1B;H3;7.66;48.2;11.1;2.1;
12813;47.9435;4.3176;A1B;H3;9.83;63.8;21.75;6.8;
12814;47.9417;4.4247;A1B;H3;9.72;61.25;21.75;7.65;
12815;47.9397;4.5317;A1B;H3;9.76;62.25;21.7;7.1;
12816;47.9377;4.6387;A1B;H3;9.79;62.8;21.75;6.9;
12817;47.9355;4.7457;A1B;H3;9.87;58.1;22.9;10.9;
12818;47.9333;4.8528;A1B;H3;7.89;48.45;16.3;4.85;
12819;47.9309;4.9597;A1B;H3;7.61;46.3;15.65;4.1;
12820;47.9285;5.0667;A1B;H3;7.23;42.55;14.15;3.5;
12821;47.9259;5.1737;A1B;H3;7.11;42.05;13.8;3.2;
12822;47.9233;5.2807;A1B;H3;8.38;51;18.85;6.6;
12823;47.9205;5.3876;A1B;H3;8;49;16.65;5.4;
12824;47.9177;5.4946;A1B;H3;8.05;49.75;16.8;5.35;
12825;47.9147;5.6015;A1B;H3;8.29;52.35;18.05;4.5;
12826;47.9117;5.7084;A1B;H3;7.08;45.25;10.2;1.1;
12827;47.9086;5.8153;A1B;H3;7.39;48.05;11.7;1.1;
12828;47.9053;5.9222;A1B;H3;7.17;43.95;11.15;2.15;
12829;47.902;6.0291;A1B;H3;6.96;42.7;10.1;1.25;
12830;47.8986;6.136;A1B;H3;6.82;40.85;11.15;1.95;
12831;47.8951;6.2428;A1B;H3;6.81;39.65;11.5;2.8;
12832;47.8914;6.3497;A1B;H3;6.53;37.9;10.4;2.45;
12833;47.8877;6.4565;A1B;H3;4.65;25.05;4.15;0.45;
12834;47.8839;6.5633;A1B;H3;4.32;22.3;2.55;0.1;
12835;47.88;6.6701;A1B;H3;4.12;19.65;4.4;1.05;
12836;47.876;6.7769;A1B;H3;4.01;18.2;4.55;1.15;
12837;47.8719;6.8836;A1B;H3;4.2;20.35;4.85;1.2;
12838;47.8677;6.9904;A1B;H3;5.19;28.1;7.4;2.8;
12839;47.8633;7.0971;A1B;H3;4.36;20.05;5.6;2.5;
12840;47.8589;7.2038;A1B;H3;7.88;40.65;12.75;5.2;
12841;47.8544;7.3105;A1B;H3;8.18;43.1;13.7;5.2;
12842;47.8498;7.4172;A1B;H3;8.22;43.1;13.75;5.3;
12843;47.8451;7.5238;A1B;H3;8.19;43.25;13.4;5.2;
12876;47.8469;-4.2443;A1B;H3;7.36;46.35;4.9;0.2;
12878;47.8587;-4.0313;A1B;H3;7.38;46.45;5.45;0.2;
12879;47.8645;-3.9247;A1B;H3;7.4;46.65;5.7;0.25;
12880;47.8702;-3.8181;A1B;H3;7.31;43.1;7.9;1.05;
12881;47.8757;-3.7115;A1B;H3;7.32;43.45;7.75;1;
12882;47.8812;-3.6049;A1B;H3;7.32;43.45;7.8;1.05;
12883;47.8866;-3.4982;A1B;H3;7.33;44.4;9.05;1.4;
12884;47.8919;-3.3915;A1B;H3;7.32;44.4;8.85;1.35;
12885;47.8971;-3.2848;A1B;H3;8.58;60.55;12.4;1.7;
12886;47.9022;-3.1781;A1B;H3;8.56;60.55;12.35;1.55;
12887;47.9072;-3.0714;A1B;H3;8.03;55.5;9.15;0.45;
12888;47.9121;-2.9646;A1B;H3;7.99;55.05;8.4;0.15;
12889;47.9169;-2.8578;A1B;H3;7.96;54.85;7.9;0.15;
12890;47.9216;-2.751;A1B;H3;7.87;53.75;7.2;0.25;
12891;47.9262;-2.6442;A1B;H3;7.88;53.8;7.15;0.2;
12892;47.9307;-2.5374;A1B;H3;10.2;72.35;19.9;2.85;
12893;47.9351;-2.4305;A1B;H3;10.25;72.6;20.05;2.75;
12894;47.9394;-2.3237;A1B;H3;10.19;72.05;19.9;3.1;
12895;47.9436;-2.2168;A1B;H3;9.66;65.85;16.3;4.85;
12896;47.9477;-2.1099;A1B;H3;9.39;64.3;15.05;5.3;
12897;47.9518;-2.003;A1B;H3;9.36;63.75;15.05;5.3;
12898;47.9557;-1.896;A1B;H3;11.02;76.25;21.5;9.15;
12899;47.9595;-1.7891;A1B;H3;10.97;76.65;21.65;8.35;
12900;47.9632;-1.6821;A1B;H3;10.99;76.45;21.45;8.75;
12901;47.9669;-1.5751;A1B;H3;11.53;79.95;23.1;10.2;
12902;47.9704;-1.4681;A1B;H3;11.55;80.15;23.25;10.15;
12903;47.9738;-1.3611;A1B;H3;10.38;73.55;19.7;7.05;
12904;47.9772;-1.2541;A1B;H3;10.36;72.95;19.4;7.45;
12905;47.9804;-1.147;A1B;H3;10.34;72.9;19.3;7.6;
12906;47.9835;-1.04;A1B;H3;7.74;48.55;10.35;0.85;
12907;47.9866;-0.9329;A1B;H3;9.33;62.9;16.5;4.1;
12908;47.9895;-0.8258;A1B;H3;9.33;63.05;16.3;4.05;
12909;47.9924;-0.7188;A1B;H3;9.41;63.4;16.9;4.65;
12910;47.9951;-0.6117;A1B;H3;10.41;75.3;20.1;5.4;
12911;47.9978;-0.5045;A1B;H3;9.96;70.55;15.75;4.55;
12912;48.0003;-0.3974;A1B;H3;9.22;60.5;14.3;5.25;
12913;48.0028;-0.2903;A1B;H3;10.46;75.45;17.5;5;
12914;48.0051;-0.1831;A1B;H3;10.36;75.05;17.1;4.95;
12915;48.0074;-0.076;A1B;H3;10.45;76;17.65;4.15;
12916;48.0095;0.0312;A1B;H3;10.61;76.35;17.75;5.4;
12917;48.0116;0.1383;A1B;H3;10.67;76.9;18.05;5.4;
12918;48.0136;0.2455;A1B;H3;10.68;77.2;18.15;5.15;
12919;48.0154;0.3527;A1B;H3;10.83;77.45;18.9;5.9;
12920;48.0172;0.4599;A1B;H3;10.44;77.8;17.5;2.15;
12921;48.0189;0.5671;A1B;H3;10.04;74.7;14.9;1.55;
12922;48.0204;0.6743;A1B;H3;9.82;73;14.45;1.4;
12923;48.0219;0.7815;A1B;H3;9.84;73.15;14.4;1.1;
12924;48.0233;0.8887;A1B;H3;10.97;82.1;21.7;0.45;
12925;48.0246;0.9959;A1B;H3;11.07;84;22.3;0.95;
12926;48.0257;1.1032;A1B;H3;11.21;85.3;23.7;1.15;
12927;48.0268;1.2104;A1B;H3;10.99;81.7;21.15;2.6;
12928;48.0278;1.3176;A1B;H3;12.04;91.45;30;1.9;
12929;48.0287;1.4249;A1B;H3;12.32;90.95;30.9;2.6;
12930;48.0295;1.5321;A1B;H3;12.42;90.5;28.8;4.5;
12931;48.0302;1.6394;A1B;H3;12.49;90.75;28.8;4.7;
12932;48.0308;1.7466;A1B;H3;12.46;90.45;30.15;4.45;
12933;48.0312;1.8539;A1B;H3;12.49;90.7;30.9;4.45;
12934;48.0316;1.9611;A1B;H3;10.01;69.7;14.65;0.85;
12935;48.0319;2.0684;A1B;H3;9.97;69.15;14.6;0.9;
12936;48.0321;2.1756;A1B;H3;9.97;69.2;14.6;0.85;
12937;48.0322;2.2829;A1B;H3;9.93;67.3;16.05;0.6;
12938;48.0322;2.3901;A1B;H3;9.44;62.6;13;0.4;
12939;48.0321;2.4974;A1B;H3;9.62;64.3;13.65;0.3;
12940;48.0319;2.6047;A1B;H3;9.54;62.6;14.8;0.7;
12941;48.0316;2.7119;A1B;H3;9.53;62.25;14.9;0.7;
12942;48.0313;2.8192;A1B;H3;9.35;60.65;14.4;0.7;
12943;48.0308;2.9264;A1B;H3;9.2;59.2;14.05;0.65;
12944;48.0302;3.0337;A1B;H3;9.06;57.75;13.65;0.65;
12945;48.0295;3.1409;A1B;H3;8.8;56.6;12.8;0.45;
12946;48.0287;3.2482;A1B;H3;8.72;55.8;12.7;0.85;
12947;48.0278;3.3554;A1B;H3;8.17;51.75;10.7;0.7;
12948;48.0268;3.4626;A1B;H3;7.96;50.95;10.2;0.7;
12949;48.0258;3.5699;A1B;H3;8.28;52.7;10.75;0.6;
12950;48.0246;3.6771;A1B;H3;9.7;65.05;17.65;2.4;
12951;48.0233;3.7843;A1B;H3;9.77;65.6;17.8;2.5;
12952;48.0219;3.8915;A1B;H3;9.33;60.75;16.85;4.3;
12953;48.0205;3.9987;A1B;H3;9.23;59.35;16.45;4.65;
12954;48.0189;4.106;A1B;H3;9.01;56.7;16.15;4.6;
12955;48.0172;4.2132;A1B;H3;8.14;51.6;12.8;2.65;
12956;48.0155;4.3203;A1B;H3;8.13;51.6;12.75;2.5;
12957;48.0136;4.4275;A1B;H3;8.16;51.95;12.85;2.7;
12958;48.0116;4.5347;A1B;H3;8.31;54.3;15.05;2;
12959;48.0096;4.6419;A1B;H3;9.9;58.05;23.15;11;
12960;48.0074;4.749;A1B;H3;7.96;49.4;16.45;4.45;
12961;48.0052;4.8562;A1B;H3;7.86;48.35;16.2;4.3;
12962;48.0028;4.9633;A1B;H3;7.83;48.05;16.1;4.75;
12963;48.0004;5.0705;A1B;H3;7.43;44;14.95;4.15;
12964;47.9978;5.1776;A1B;H3;7.31;43.35;14.35;3.7;
12965;47.9952;5.2847;A1B;H3;8.06;49.55;16.85;5.55;
12966;47.9924;5.3918;A1B;H3;7.93;48.5;16.5;5.5;
12967;47.9896;5.4989;A1B;H3;8.12;49.85;17.15;5.65;
12968;47.9866;5.606;A1B;H3;8;49;16.65;5.4;
12969;47.9836;5.713;A1B;H3;7.03;44.9;10.4;1.1;
12970;47.9804;5.8201;A1B;H3;7.84;50.7;13.8;3.1;
12971;47.9772;5.9271;A1B;H3;6.95;44.05;8.6;0.85;
12972;47.9739;6.0341;A1B;H3;6.89;42.15;9.7;1.25;
12973;47.9704;6.1412;A1B;H3;6.68;40.65;9.6;1.45;
12974;47.9669;6.2482;A1B;H3;6.2;36.1;7.65;1;
12975;47.9633;6.3551;A1B;H3;5.54;30.25;5.4;0.7;
12976;47.9596;6.4621;A1B;H3;4.45;22.95;4.05;0.35;
12977;47.9557;6.5691;A1B;H3;4.13;21.2;3;0.2;
12978;47.9518;6.676;A1B;H3;3.65;15.65;3.55;0.75;
12979;47.9478;6.7829;A1B;H3;3.52;14.5;3.15;0.55;
12980;47.9437;6.8898;A1B;H3;3.41;13.1;2.55;0.3;
12981;47.9395;6.9967;A1B;H3;3.1;10.1;1.9;0.25;
12982;47.9352;7.1036;A1B;H3;4.46;20.55;6.05;3.05;
12983;47.9308;7.2104;A1B;H3;7.53;38.75;11.85;4.9;
12984;47.9262;7.3173;A1B;H3;8.28;43.3;13.65;5.3;
12985;47.9216;7.4241;A1B;H3;8.3;43.3;13.6;5.35;
12986;47.9169;7.5309;A1B;H3;8.3;43.35;13.85;5.3;
13018;47.9125;-4.3599;A1B;H3;7.25;45.45;3.55;0.1;
13019;47.9186;-4.2533;A1B;H3;7.4;46.6;7.35;0.65;
13020;47.9245;-4.1466;A1B;H3;7.41;46.4;5.85;0.3;
13021;47.9304;-4.0399;A1B;H3;7.39;46.85;5.15;0.2;
13022;47.9362;-3.9332;A1B;H3;7.77;48.65;10.9;1.55;
13023;47.9419;-3.8265;A1B;H3;7.29;45.1;8.4;1.15;
13024;47.9475;-3.7197;A1B;H3;7.26;45.55;8.2;1.05;
13025;47.953;-3.613;A1B;H3;7.27;45.2;8.25;1.1;
13026;47.9584;-3.5062;A1B;H3;7.26;45.35;8.15;1.05;
13027;47.9636;-3.3993;A1B;H3;8.15;53.3;12.6;2;
13028;47.9688;-3.2925;A1B;H3;8.08;53.75;12;1.9;
13029;47.9739;-3.1856;A1B;H3;8.06;53.45;11.75;1.6;
13030;47.9789;-3.0787;A1B;H3;7.93;54.1;7.9;0.35;
13031;47.9839;-2.9718;A1B;H3;7.91;53.75;7.9;0.45;
13032;47.9887;-2.8649;A1B;H3;7.92;53.8;7.95;0.45;
13033;47.9934;-2.758;A1B;H3;7.91;53.75;7.9;0.45;
13034;47.998;-2.651;A1B;H3;7.94;54.1;7.55;0.35;
13035;48.0025;-2.544;A1B;H3;10.21;71.5;20;3.4;
13036;48.0069;-2.437;A1B;H3;10.17;72.4;19.85;2.35;
13037;48.0112;-2.33;A1B;H3;10.22;72.25;19.85;3.25;
13038;48.0154;-2.223;A1B;H3;9.34;62.95;15.35;5.9;
13039;48.0196;-2.1159;A1B;H3;9.33;63.25;15.05;5.45;
13040;48.0236;-2.0089;A1B;H3;9.36;63.8;15;5.35;
13041;48.0275;-1.9018;A1B;H3;10.69;75.5;20.15;6.85;
13042;48.0314;-1.7947;A1B;H3;10.84;77.05;20.45;6.6;
13043;48.0351;-1.6876;A1B;H3;10.87;77.05;20.45;6.9;
13044;48.0387;-1.5804;A1B;H3;11.61;80.3;23.4;10.35;
13045;48.0423;-1.4733;A1B;H3;11.54;80;23.2;10.15;
13046;48.0457;-1.3661;A1B;H3;11.43;79.15;23;9.85;
13047;48.049;-1.259;A1B;H3;10.26;72.7;19;6.9;
13048;48.0523;-1.1518;A1B;H3;7.76;48.6;10.45;0.95;
13049;48.0554;-1.0446;A1B;H3;9.03;59.3;14.8;5;
13050;48.0585;-0.9374;A1B;H3;9.21;62.05;15.9;4.05;
13051;48.0614;-0.8302;A1B;H3;9.31;62.45;16.3;4.3;
13052;48.0643;-0.7229;A1B;H3;9.36;63.1;16.55;4.1;
13053;48.067;-0.6157;A1B;H3;9.33;62.95;16.35;4.1;
13054;48.0697;-0.5084;A1B;H3;9.59;64;17.05;5.55;
13055;48.0722;-0.4012;A1B;H3;9.2;59.85;14.4;5.35;
13056;48.0747;-0.2939;A1B;H3;8.97;58.75;14;4.25;
13057;48.077;-0.1866;A1B;H3;9.26;62.2;14.05;4.75;
