#-----------------------------------------------------------------------------
# Date d'extraction : 31/08/2021 - 08h09 loc.
#-----------------------------------------------------------------------------
# Producteur : DSM
# Experience : IFM2009
# Modele     : ARPEGE_V4_CNRM (SST_CNRM)
# Scenario :
#     REF : r�f�rence
#-----------------------------------------------------------------------------
# Horizons :
#     REF : R�f�rence
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORIFM : Indicateur feux de for�t
#     NORIFM20 : Indicateur feux de for�t nbj sup � 20
#     NORIFM40 : Indicateur feux de for�t nbj sup � 40
#     NORIFM60 : Indicateur feux de for�t nbj sup � 60
#-----------------------------------------------------------------------------
# Format des enregistrements 
Point;Latitude;Longitude;Contexte;P�riode;NORIFM;NORIFM20;NORIFM40;NORIFM60;
14785;48.9606;1.0809;REF;REF;5.27;26.35;2.3;0.2;
14786;48.9617;1.1901;REF;REF;5.25;26.3;2.25;0.25;
14787;48.9627;1.2992;REF;REF;5.28;26.4;2.25;0.2;
14788;48.9636;1.4084;REF;REF;5.2;24.5;2.15;0.3;
14789;48.9644;1.5176;REF;REF;5.07;23.65;2.15;0.3;
14790;48.9651;1.6268;REF;REF;5.42;28.1;1.8;0.2;
14791;48.9657;1.736;REF;REF;5.22;23.7;0.9;0.05;
14792;48.9662;1.8451;REF;REF;5.25;23.85;0.9;0.05;
14793;48.9666;1.9543;REF;REF;5.36;24.8;0.75;0;
14794;48.9669;2.0635;REF;REF;5.41;25.6;0.75;0.05;
14795;48.9671;2.1727;REF;REF;5.44;26;1;0.05;
14796;48.9672;2.2819;REF;REF;5.44;26.1;1;0.05;
14797;48.9672;2.3911;REF;REF;5.46;26.2;1;0.05;
14798;48.9671;2.5003;REF;REF;6.55;35.8;2.05;0.05;
14799;48.9669;2.6095;REF;REF;5.24;23.4;0.75;0;
14800;48.9666;2.7187;REF;REF;4.87;21.45;0.8;0.1;
14801;48.9662;2.8279;REF;REF;4.86;21.35;0.8;0.1;
14802;48.9657;2.9371;REF;REF;4.96;22.15;0.75;0.1;
14803;48.9651;3.0462;REF;REF;4.89;21.65;0.8;0.1;
14804;48.9644;3.1554;REF;REF;4.76;20.4;0.7;0.05;
14805;48.9636;3.2646;REF;REF;4.93;20.65;1.1;0.05;
14806;48.9627;3.3738;REF;REF;4.48;17.1;0.95;0;
14807;48.9617;3.483;REF;REF;4.34;16.5;0.95;0;
14808;48.9606;3.5921;REF;REF;4.39;16.8;0.95;0;
14809;48.9594;3.7013;REF;REF;4.22;15.3;0.7;0;
14810;48.9581;3.8104;REF;REF;4.14;15.05;0.65;0;
14811;48.9567;3.9196;REF;REF;4.18;15.2;0.7;0;
14812;48.9552;4.0287;REF;REF;4.49;18.05;0.6;0.05;
14813;48.9536;4.1379;REF;REF;4.52;17.25;0.75;0.05;
14814;48.9519;4.247;REF;REF;4.5;17.05;0.7;0.05;
14815;48.9501;4.3561;REF;REF;4.51;17;0.7;0.05;
14816;48.9482;4.4653;REF;REF;4.32;15.75;0.55;0.05;
14817;48.9462;4.5744;REF;REF;4.2;15.25;0.5;0.05;
14818;48.9441;4.6835;REF;REF;4.13;14.75;0.5;0;
14819;48.9419;4.7926;REF;REF;3.51;9.65;0.1;0;
14820;48.9396;4.9016;REF;REF;3.59;12.65;0.3;0;
14821;48.9372;5.0107;REF;REF;4.43;19.95;1;0.05;
14822;48.9347;5.1198;REF;REF;4.15;17.55;0.85;0.05;
14823;48.9321;5.2288;REF;REF;3.98;16.35;0.9;0.05;
14824;48.9294;5.3379;REF;REF;3.85;15.5;0.75;0.05;
14825;48.9266;5.4469;REF;REF;4.3;17.4;1.25;0.05;
14826;48.9238;5.5559;REF;REF;4.19;16.8;1.15;0.05;
14827;48.9208;5.6649;REF;REF;4.56;21.3;1.5;0.15;
14828;48.9177;5.7739;REF;REF;4.42;20.5;1.3;0;
14829;48.9145;5.8829;REF;REF;4.07;17.45;1.2;0;
14830;48.9112;5.9919;REF;REF;4.21;18.7;1.3;0;
14831;48.9078;6.1008;REF;REF;4.51;21;1.4;0;
14832;48.9043;6.2097;REF;REF;5.91;31.5;3;0.55;
14833;48.9007;6.3187;REF;REF;4.5;21.05;0.95;0;
14834;48.897;6.4276;REF;REF;4.52;21.25;1;0;
14835;48.8932;6.5365;REF;REF;3.61;11.25;0.35;0;
14836;48.8893;6.6453;REF;REF;3.62;11.35;0.35;0;
14837;48.8854;6.7542;REF;REF;3.64;11.75;0.35;0;
14838;48.8813;6.863;REF;REF;3.72;12.3;0.4;0;
14839;48.8771;6.9719;REF;REF;3.67;11.9;0.35;0;
14840;48.8728;7.0807;REF;REF;3.68;12.9;0.45;0;
14841;48.8684;7.1894;REF;REF;3.65;12.6;0.45;0;
14842;48.8639;7.2982;REF;REF;3.64;12.6;0.45;0;
14843;48.8593;7.407;REF;REF;3.93;14.8;0.5;0;
14844;48.8547;7.5157;REF;REF;4.41;18.85;0.6;0;
14845;48.8499;7.6244;REF;REF;4.47;19.55;0.6;0;
14846;48.845;7.7331;REF;REF;4.61;20.65;0.6;0;
14847;48.84;7.8418;REF;REF;3.67;12.3;0.25;0;
14848;48.8349;7.9504;REF;REF;3.74;12.8;0.3;0;
14849;48.8297;8.059;REF;REF;3.79;12.9;0.35;0;
14904;48.9761;-1.5421;REF;REF;2.71;2.7;0.05;0;
14905;48.9796;-1.433;REF;REF;2.69;2.85;0.05;0;
14906;48.983;-1.3239;REF;REF;2.5;2.6;0;0;
14907;48.9863;-1.2148;REF;REF;2.47;2.5;0;0;
14908;48.9895;-1.1057;REF;REF;2.5;2.6;0;0;
14909;48.9926;-0.9965;REF;REF;2.47;2.5;0;0;
14910;48.9955;-0.8874;REF;REF;3.16;6.75;0.35;0;
14911;48.9984;-0.7782;REF;REF;3.08;6.5;0.35;0;
14912;49.0012;-0.669;REF;REF;3.12;6.4;0.3;0;
14913;49.0039;-0.5598;REF;REF;3.15;6.65;0.35;0;
14914;49.0065;-0.4506;REF;REF;3.29;7.65;0.3;0;
14915;49.009;-0.3414;REF;REF;4.36;15;1.1;0.05;
14916;49.0114;-0.2322;REF;REF;4.42;15.7;1;0.05;
14917;49.0137;-0.123;REF;REF;4.5;16.25;1.1;0.05;
14918;49.0159;-0.0137;REF;REF;4.56;16.7;1.05;0.05;
14919;49.018;0.0955;REF;REF;3.42;9.2;0.55;0;
14920;49.02;0.2048;REF;REF;3.37;9.45;0.5;0;
14921;49.0219;0.3141;REF;REF;3.36;9.5;0.55;0;
14922;49.0237;0.4233;REF;REF;3.35;9.45;0.55;0;
14923;49.0254;0.5326;REF;REF;4.11;16;1.2;0.1;
14924;49.027;0.6419;REF;REF;4.12;16.1;1.2;0.1;
14925;49.0285;0.7512;REF;REF;4.15;16.1;1.15;0.1;
14926;49.0299;0.8605;REF;REF;5.22;26.15;2.25;0.25;
14927;49.0312;0.9698;REF;REF;5.25;26.3;2.25;0.25;
14928;49.0324;1.0791;REF;REF;5.28;26.3;2.2;0.2;
14929;49.0335;1.1885;REF;REF;5.31;26.45;2.2;0.2;
14930;49.0345;1.2978;REF;REF;5.21;24.8;2.2;0.35;
14931;49.0355;1.4071;REF;REF;5.11;23.85;2.15;0.3;
14932;49.0363;1.5164;REF;REF;5.79;30.15;2.65;0.5;
14933;49.037;1.6258;REF;REF;6.08;32.6;2.95;0.5;
14934;49.0376;1.7351;REF;REF;5.66;28.9;2.6;0.5;
14935;49.0381;1.8445;REF;REF;5.71;29.35;2.7;0.5;
14936;49.0385;1.9538;REF;REF;5.28;24.95;1.2;0.05;
14937;49.0388;2.0631;REF;REF;5.46;26.2;1;0.05;
14938;49.039;2.1725;REF;REF;5.41;25.7;1.05;0.05;
14939;49.0391;2.2818;REF;REF;5.09;22.85;0.85;0.05;
14940;49.0391;2.3912;REF;REF;5.19;23.4;0.95;0.05;
14941;49.039;2.5005;REF;REF;5.19;23.4;0.95;0.05;
14942;49.0388;2.6099;REF;REF;4.78;20.65;0.7;0.1;
14943;49.0385;2.7192;REF;REF;4.78;20.65;0.7;0.05;
14944;49.0381;2.8286;REF;REF;4.81;20.85;0.7;0.1;
14945;49.0376;2.9379;REF;REF;4.8;20.75;0.7;0.1;
14946;49.037;3.0472;REF;REF;4.81;20.85;0.7;0.1;
14947;49.0363;3.1566;REF;REF;4.59;19.05;0.65;0.05;
14948;49.0355;3.2659;REF;REF;4.75;19.45;0.95;0.05;
14949;49.0346;3.3752;REF;REF;4.57;17.95;1;0;
14950;49.0336;3.4845;REF;REF;4.52;17.65;0.95;0;
14951;49.0325;3.5939;REF;REF;4.43;16.95;0.95;0;
14952;49.0313;3.7032;REF;REF;4.2;15.35;0.7;0;
14953;49.03;3.8125;REF;REF;4.1;14.6;0.45;0;
14954;49.0286;3.9218;REF;REF;4.46;17.8;0.6;0.05;
14955;49.0271;4.0311;REF;REF;4.63;19;0.6;0.05;
14956;49.0255;4.1404;REF;REF;4.57;17.65;0.75;0.05;
14957;49.0238;4.2497;REF;REF;4.52;17.25;0.75;0.05;
14958;49.022;4.3589;REF;REF;4.37;16.15;0.65;0.05;
14959;49.0201;4.4682;REF;REF;4.29;15.65;0.55;0.05;
14960;49.0181;4.5775;REF;REF;3.57;10.5;0.1;0;
14961;49.016;4.6867;REF;REF;3.54;10;0.1;0;
14962;49.0138;4.796;REF;REF;3.56;10.4;0.1;0;
14963;49.0115;4.9052;REF;REF;3.62;12.75;0.3;0;
14964;49.0091;5.0144;REF;REF;3.53;12.3;0.25;0;
14965;49.0066;5.1236;REF;REF;4.17;17.5;0.85;0.05;
14966;49.004;5.2328;REF;REF;3.86;15.6;0.75;0.05;
14967;49.0013;5.342;REF;REF;3.94;16.3;0.8;0.05;
14968;48.9985;5.4512;REF;REF;4.41;18.5;1.25;0.05;
14969;48.9956;5.5604;REF;REF;4.3;19;1.4;0.1;
14970;48.9926;5.6695;REF;REF;4.44;20.1;1.45;0.2;
14971;48.9895;5.7787;REF;REF;4.78;22.95;1.65;0.15;
14972;48.9863;5.8878;REF;REF;4.22;18.75;1.3;0;
14973;48.983;5.9969;REF;REF;4.3;19.5;1.3;0;
14974;48.9796;6.106;REF;REF;4.76;22.8;1.2;0;
14975;48.9761;6.2151;REF;REF;4.62;22.2;1.15;0;
14976;48.9725;6.3242;REF;REF;4.48;20.95;0.95;0;
14977;48.9688;6.4332;REF;REF;4.62;22.2;1.15;0;
14978;48.965;6.5423;REF;REF;3.59;11.05;0.35;0;
14979;48.9611;6.6513;REF;REF;3.6;11.1;0.35;0;
14980;48.9571;6.7603;REF;REF;3.69;12;0.35;0;
14981;48.953;6.8693;REF;REF;3.75;12.65;0.45;0;
14982;48.9489;6.9783;REF;REF;3.96;15.15;0.5;0;
14983;48.9446;7.0872;REF;REF;3.79;13.65;0.5;0;
14984;48.9402;7.1962;REF;REF;3.76;13.6;0.5;0;
14985;48.9357;7.3051;REF;REF;3.57;11.9;0.4;0;
14986;48.9311;7.414;REF;REF;3.71;13.05;0.45;0;
14987;48.9264;7.5229;REF;REF;3.77;13.55;0.5;0;
14988;48.9216;7.6317;REF;REF;3.99;15.25;0.5;0;
14989;48.9167;7.7406;REF;REF;4.46;19.4;0.6;0;
14990;48.9117;7.8494;REF;REF;4.58;20.5;0.6;0;
14991;48.9066;7.9582;REF;REF;3.65;12.35;0.25;0;
14992;48.9015;8.067;REF;REF;3.7;12.55;0.25;0;
15047;49.0479;-1.5475;REF;REF;2.69;2.85;0.05;0;
15048;49.0514;-1.4383;REF;REF;2.5;2.6;0;0;
15049;49.0548;-1.329;REF;REF;2.48;2.55;0;0;
15050;49.0581;-1.2197;REF;REF;2.5;2.55;0;0;
15051;49.0613;-1.1105;REF;REF;2.53;2.6;0;0;
15052;49.0644;-1.0012;REF;REF;2.49;2.55;0;0;
15053;49.0674;-0.8919;REF;REF;2.46;2.4;0;0;
15054;49.0703;-0.7825;REF;REF;3.2;7.15;0.35;0;
15055;49.0731;-0.6732;REF;REF;3.25;7.5;0.3;0;
15056;49.0758;-0.5639;REF;REF;3.28;7.55;0.3;0;
15057;49.0784;-0.4545;REF;REF;4.47;16.25;0.95;0.05;
15058;49.0809;-0.3452;REF;REF;4.49;16.35;1.05;0.05;
15059;49.0833;-0.2358;REF;REF;4.53;16.45;1.1;0.05;
15060;49.0856;-0.1264;REF;REF;4.57;16.7;1.05;0.05;
15061;49.0878;-0.017;REF;REF;4.61;16.85;1.1;0.05;
15062;49.0899;0.0924;REF;REF;3.43;9.25;0.5;0;
15063;49.0919;0.2018;REF;REF;3.4;9.35;0.5;0;
15064;49.0938;0.3112;REF;REF;3.4;9.35;0.5;0;
15065;49.0956;0.4207;REF;REF;4.09;15.9;1.2;0.1;
15066;49.0973;0.5301;REF;REF;4.11;16.05;1.2;0.1;
15067;49.0989;0.6395;REF;REF;4.16;16.1;1.1;0.1;
15068;49.1004;0.749;REF;REF;4.18;16.05;1.1;0.1;
15069;49.1018;0.8585;REF;REF;5.23;26.1;2.25;0.25;
15070;49.1031;0.9679;REF;REF;5.25;26.3;2.25;0.25;
15071;49.1043;1.0774;REF;REF;5.32;26.55;2.1;0.2;
15072;49.1054;1.1869;REF;REF;5.38;27.05;2.2;0.2;
15073;49.1064;1.2963;REF;REF;5.14;23.9;2.2;0.3;
15074;49.1073;1.4058;REF;REF;5.23;24.85;2.1;0.35;
15075;49.1081;1.5153;REF;REF;5.12;23.85;2.15;0.3;
15076;49.1088;1.6248;REF;REF;4.97;22.95;2.1;0.2;
15077;49.1094;1.7343;REF;REF;5.16;23.45;1.2;0.05;
15078;49.1099;1.8438;REF;REF;5.18;23.6;1.2;0.05;
15079;49.1103;1.9533;REF;REF;5.32;25.05;1.25;0.05;
15080;49.1106;2.0628;REF;REF;5.29;24.9;1.25;0.05;
15081;49.1108;2.1723;REF;REF;5.44;26.2;1.25;0.05;
15082;49.1109;2.2818;REF;REF;5.32;24.8;1;0.05;
15083;49.1109;2.3913;REF;REF;5.33;24.9;1;0.05;
15084;49.1108;2.5007;REF;REF;4.86;21.45;0.55;0;
15085;49.1106;2.6102;REF;REF;4.86;21.5;0.55;0;
15086;49.1103;2.7197;REF;REF;4.82;21.15;0.55;0;
15087;49.1099;2.8292;REF;REF;4.78;20.7;0.55;0;
15088;49.1094;2.9387;REF;REF;4.77;20.55;0.55;0;
15089;49.1088;3.0482;REF;REF;4.86;21.45;0.55;0;
15090;49.1081;3.1577;REF;REF;4.95;20.95;1.1;0.05;
15091;49.1073;3.2672;REF;REF;4.86;20.4;1.1;0.05;
15092;49.1064;3.3767;REF;REF;4.42;16.95;0.95;0;
15093;49.1054;3.4861;REF;REF;4.35;16.55;0.95;0;
15094;49.1043;3.5956;REF;REF;4.37;16.65;0.95;0;
15095;49.1031;3.7051;REF;REF;4.42;17.45;0.55;0.05;
15096;49.1018;3.8145;REF;REF;4.19;15.45;0.45;0.05;
15097;49.1004;3.924;REF;REF;4.04;14.35;0.4;0;
15098;49.0989;4.0335;REF;REF;4.11;14.85;0.45;0;
15099;49.0973;4.1429;REF;REF;4.21;15.6;0.45;0.05;
15100;49.0956;4.2523;REF;REF;3.77;12.5;0.2;0;
15101;49.0938;4.3618;REF;REF;3.74;12.25;0.2;0;
15102;49.0919;4.4712;REF;REF;3.65;11.25;0.1;0;
15103;49.0899;4.5806;REF;REF;3.58;10.5;0.1;0;
15104;49.0878;4.69;REF;REF;3.54;10.1;0.1;0;
15105;49.0856;4.7994;REF;REF;3.65;13.2;0.3;0;
15106;49.0833;4.9088;REF;REF;3.55;12.25;0.25;0;
15107;49.0809;5.0182;REF;REF;4.16;17.35;1.2;0;
15108;49.0784;5.1275;REF;REF;4.1;16.7;1.15;0;
15109;49.0758;5.2369;REF;REF;3.92;16.2;0.8;0.05;
15110;49.0731;5.3462;REF;REF;4.36;17.95;1.25;0.05;
15111;49.0703;5.4556;REF;REF;4.16;16.65;1.1;0.05;
15112;49.0674;5.5649;REF;REF;4.46;20.35;1.45;0.2;
15113;49.0644;5.6742;REF;REF;4.81;23.2;1.75;0.15;
15114;49.0613;5.7835;REF;REF;4.83;23.35;1.8;0.15;
15115;49.0581;5.8928;REF;REF;4.26;19.2;1.3;0;
15116;49.0548;6.002;REF;REF;4.13;17.7;0.7;0;
15117;49.0514;6.1113;REF;REF;4.88;23.85;1.35;0;
15118;49.0479;6.2205;REF;REF;4.74;22.7;1.2;0;
15119;49.0443;6.3297;REF;REF;4.63;22.15;1.15;0;
15120;49.0406;6.4389;REF;REF;4.51;21.15;0.95;0;
15121;49.0368;6.5481;REF;REF;4.59;22.8;1.3;0.1;
15122;49.0329;6.6573;REF;REF;4.64;23.1;1.3;0.1;
15123;49.0289;6.7665;REF;REF;3.54;10.5;0.35;0;
15124;49.0248;6.8756;REF;REF;3.71;12.15;0.35;0;
15125;49.0206;6.9847;REF;REF;3.72;12.2;0.35;0;
15126;49.0163;7.0938;REF;REF;4.27;17.7;1.15;0.1;
15127;49.0119;7.2029;REF;REF;4.04;16;0.85;0.1;
15128;49.0074;7.312;REF;REF;3.9;14.85;0.75;0.1;
15129;49.0028;7.4211;REF;REF;4.06;16.1;0.85;0.1;
15130;48.9981;7.5301;REF;REF;4.2;16.8;1.05;0.1;
15131;48.9933;7.6391;REF;REF;3.6;12.1;0.4;0;
15132;48.9884;7.7481;REF;REF;3.66;12.65;0.45;0;
15133;48.9834;7.8571;REF;REF;3.87;14.25;0.5;0;
15134;48.9783;7.966;REF;REF;3.58;12.15;0.3;0;
15135;48.9732;8.0749;REF;REF;3.67;12.3;0.25;0;
15136;48.9679;8.1838;REF;REF;3.8;13;0.35;0;
15190;49.1197;-1.5529;REF;REF;2.72;2.75;0.05;0;
15191;49.1232;-1.4435;REF;REF;2.41;1;0;0;
15192;49.1266;-1.3341;REF;REF;2.53;2.6;0;0;
15193;49.1299;-1.2247;REF;REF;2.55;2.6;0;0;
15194;49.1331;-1.1153;REF;REF;2.54;2.55;0;0;
15195;49.1362;-1.0058;REF;REF;2.47;2.45;0;0;
15196;49.1392;-0.8964;REF;REF;3.3;7.65;0.3;0;
15197;49.1421;-0.7869;REF;REF;3.27;7.55;0.3;0;
15198;49.1449;-0.6774;REF;REF;3.32;7.75;0.3;0;
15199;49.1476;-0.5679;REF;REF;3.32;7.75;0.3;0;
15200;49.1502;-0.4584;REF;REF;4.5;16.25;1.1;0.05;
15201;49.1527;-0.3489;REF;REF;4.6;16.85;1.05;0.05;
15202;49.1551;-0.2394;REF;REF;4.62;16.85;1.1;0.05;
15203;49.1574;-0.1298;REF;REF;4.62;16.95;1.1;0.05;
15204;49.1597;-0.0203;REF;REF;4.59;16.7;1.05;0.05;
15205;49.1618;0.0893;REF;REF;3.39;9.4;0.5;0;
15206;49.1638;0.1988;REF;REF;3.42;9.2;0.5;0;
15207;49.1657;0.3084;REF;REF;3.38;9.45;0.55;0;
15208;49.1675;0.418;REF;REF;4.13;16.1;1.2;0.1;
15209;49.1692;0.5276;REF;REF;4.11;16;1.2;0.1;
15210;49.1708;0.6372;REF;REF;4.14;16;1.2;0.1;
15211;49.1723;0.7468;REF;REF;4.2;16.5;1.1;0.1;
15212;49.1737;0.8564;REF;REF;5.25;26.25;2.25;0.25;
15213;49.175;0.966;REF;REF;5.23;26.2;2.3;0.25;
15214;49.1762;1.0756;REF;REF;5.23;26.1;2.25;0.25;
15215;49.1773;1.1853;REF;REF;5.24;24.8;2.1;0.35;
15216;49.1783;1.2949;REF;REF;5.26;25;2.15;0.35;
15217;49.1792;1.4045;REF;REF;5.24;24.8;2.1;0.35;
15218;49.18;1.5142;REF;REF;4.77;21.25;2.1;0.15;
15219;49.1807;1.6238;REF;REF;4.89;22.15;2.1;0.15;
15220;49.1813;1.7334;REF;REF;5.07;24;1.45;0.1;
15221;49.1818;1.8431;REF;REF;5.06;23.85;1.4;0.1;
15222;49.1822;1.9527;REF;REF;5.06;23.95;1.45;0.1;
15223;49.1825;2.0624;REF;REF;5.25;24.2;1.25;0.05;
15224;49.1827;2.172;REF;REF;5.14;24.7;1.5;0.1;
15225;49.1828;2.2817;REF;REF;5.24;25.55;1.45;0.1;
15226;49.1828;2.3913;REF;REF;5.03;23.1;0.6;0;
15227;49.1827;2.501;REF;REF;4.99;22.75;0.65;0;
15228;49.1825;2.6106;REF;REF;4.94;22.05;0.6;0;
15229;49.1822;2.7203;REF;REF;4.85;21.4;0.55;0;
15230;49.1818;2.8299;REF;REF;4.82;21.1;0.55;0;
15231;49.1813;2.9396;REF;REF;4.74;20.25;0.55;0;
15232;49.1807;3.0492;REF;REF;4.77;20.55;0.55;0;
15233;49.18;3.1589;REF;REF;4.97;21.1;1.1;0.05;
15234;49.1792;3.2685;REF;REF;4.93;20.7;1.1;0.05;
15235;49.1783;3.3781;REF;REF;4.95;21;1.15;0.05;
15236;49.1773;3.4878;REF;REF;4.48;17.1;0.95;0;
15237;49.1762;3.5974;REF;REF;4.4;16.8;0.95;0;
15238;49.175;3.707;REF;REF;4.54;18.65;0.55;0;
15239;49.1737;3.8166;REF;REF;4.67;19.45;0.55;0;
15240;49.1723;3.9262;REF;REF;4.62;19.25;0.55;0;
15241;49.1708;4.0358;REF;REF;4.38;16.8;0.5;0.05;
15242;49.1692;4.1454;REF;REF;4.5;18.1;0.6;0.05;
15243;49.1675;4.255;REF;REF;4.53;18.15;0.6;0.05;
15244;49.1657;4.3646;REF;REF;3.72;12.2;0.2;0;
15245;49.1638;4.4742;REF;REF;3.68;11.7;0.1;0;
15246;49.1618;4.5837;REF;REF;3.55;10.3;0.1;0;
15247;49.1597;4.6933;REF;REF;3.63;12.9;0.3;0;
15248;49.1575;4.8028;REF;REF;3.73;13.8;0.3;0;
15249;49.1552;4.9124;REF;REF;3.53;12.25;0.25;0;
15250;49.1528;5.0219;REF;REF;4.18;17.4;1.15;0;
15251;49.1503;5.1314;REF;REF;4.06;16.5;1.15;0;
15252;49.1477;5.2409;REF;REF;4;16.3;1.05;0;
15253;49.145;5.3504;REF;REF;4.16;17.4;0.8;0;
15254;49.1421;5.4599;REF;REF;3.92;15.95;0.95;0.05;
15255;49.1392;5.5694;REF;REF;4.23;17.35;1.25;0;
15256;49.1362;5.6788;REF;REF;4.3;17.75;1.25;0;
15257;49.1331;5.7883;REF;REF;4.57;21.45;1.45;0;
15258;49.1299;5.8977;REF;REF;4.4;20.25;1.3;0;
15259;49.1266;6.0071;REF;REF;3.97;16.75;0.65;0;
15260;49.1232;6.1165;REF;REF;4.44;20.45;1;0;
15261;49.1197;6.2259;REF;REF;4.72;22.8;1.2;0;
15262;49.1161;6.3353;REF;REF;4.57;21.85;1.05;0;
15263;49.1124;6.4447;REF;REF;4.62;23;1.3;0.1;
15264;49.1086;6.554;REF;REF;4.26;19.2;1.2;0.1;
15265;49.1047;6.6633;REF;REF;4.59;22.85;1.3;0.1;
15266;49.1007;6.7726;REF;REF;4.57;22.7;1.3;0.1;
15267;49.0966;6.8819;REF;REF;4.6;22.95;1.3;0.1;
15268;49.0924;6.9912;REF;REF;4.74;23.8;1.35;0.1;
15269;49.0881;7.1005;REF;REF;4.68;23.4;1.3;0.1;
15270;49.0837;7.2097;REF;REF;3.94;15.2;0.85;0.1;
15271;49.0792;7.3189;REF;REF;3.98;15.6;0.85;0.1;
15272;49.0746;7.4281;REF;REF;3.95;15.35;0.85;0.1;
15273;49.0699;7.5373;REF;REF;3.95;15.35;0.85;0.1;
15333;49.1915;-1.5583;REF;REF;2.74;2.9;0.05;0;
15334;49.195;-1.4488;REF;REF;2.45;1.05;0;0;
15335;49.1984;-1.3392;REF;REF;2.46;1.1;0;0;
15336;49.2017;-1.2297;REF;REF;2.47;1.1;0;0;
15337;49.2049;-1.1201;REF;REF;2.59;2.7;0;0;
15338;49.208;-1.0105;REF;REF;3.47;8.4;0.4;0;
15339;49.211;-0.9009;REF;REF;3.37;8.05;0.3;0;
15340;49.2139;-0.7913;REF;REF;3.38;8.3;0.3;0;
15341;49.2167;-0.6816;REF;REF;3.4;8.5;0.35;0;
15342;49.2194;-0.572;REF;REF;4.5;16.35;1.05;0.05;
15343;49.2221;-0.4623;REF;REF;4.52;16.4;1.1;0.05;
15344;49.2246;-0.3526;REF;REF;4.55;16.65;1.05;0.05;
15345;49.227;-0.243;REF;REF;3.74;8.15;0.55;0.05;
15346;49.2293;-0.1333;REF;REF;3.79;8.5;0.6;0.05;
15347;49.2315;-0.0236;REF;REF;4.46;16;0.95;0.05;
15348;49.2336;0.0861;REF;REF;3.39;9.5;0.5;0;
15349;49.2356;0.1959;REF;REF;3.45;9.1;0.55;0;
15350;49.2375;0.3056;REF;REF;3.41;9.25;0.55;0;
15351;49.2393;0.4153;REF;REF;4.16;16.05;1.1;0.1;
15352;49.241;0.5251;REF;REF;4.13;16.1;1.2;0.1;
15353;49.2426;0.6348;REF;REF;4.2;16.4;1.1;0.1;
15354;49.2441;0.7446;REF;REF;4.18;16.15;1.1;0.1;
15355;49.2456;0.8543;REF;REF;4.16;16.1;1.1;0.1;
15356;49.2469;0.9641;REF;REF;4.18;16.15;1.1;0.1;
15357;49.2481;1.0739;REF;REF;5.2;24.5;2.15;0.3;
15358;49.2492;1.1836;REF;REF;5.34;25.35;2.1;0.35;
15359;49.2502;1.2934;REF;REF;5.29;25.1;2.1;0.35;
15360;49.2511;1.4032;REF;REF;5.19;24.45;2.25;0.35;
15361;49.2519;1.513;REF;REF;4.85;21.75;2.05;0.15;
15362;49.2526;1.6228;REF;REF;4.9;22.2;2.1;0.15;
15363;49.2532;1.7326;REF;REF;5.24;25.7;1.55;0.1;
15364;49.2537;1.8424;REF;REF;5.17;24.75;1.5;0.1;
15365;49.2541;1.9522;REF;REF;5.15;24.7;1.5;0.1;
15366;49.2544;2.062;REF;REF;5.02;23.5;1.35;0.1;
15367;49.2546;2.1718;REF;REF;4.94;22.75;1.35;0.05;
15368;49.2547;2.2816;REF;REF;5.06;23.95;1.45;0.1;
15369;49.2547;2.3914;REF;REF;5.56;27.55;1.35;0.05;
15370;49.2546;2.5012;REF;REF;4.95;22.4;0.6;0;
15371;49.2544;2.611;REF;REF;4.8;21.05;0.55;0;
15372;49.2541;2.7208;REF;REF;4.83;21.05;0.55;0;
15373;49.2537;2.8306;REF;REF;4.85;21.4;0.55;0;
15374;49.2532;2.9404;REF;REF;4.82;21.1;0.55;0;
15375;49.2526;3.0502;REF;REF;4.89;20.5;1.1;0.05;
15376;49.2519;3.16;REF;REF;4.89;20.5;1.1;0.05;
15377;49.2511;3.2698;REF;REF;4.86;20.35;1.15;0.05;
15378;49.2502;3.3796;REF;REF;4.62;19.7;0.9;0;
15379;49.2492;3.4894;REF;REF;4.69;20.45;0.9;0;
15380;49.2481;3.5991;REF;REF;4.49;17.35;0.95;0;
15381;49.2469;3.7089;REF;REF;4.79;20.15;0.65;0;
15382;49.2456;3.8187;REF;REF;4.83;20.5;0.75;0;
15383;49.2442;3.9284;REF;REF;5.04;21.85;1.15;0;
15384;49.2427;4.0382;REF;REF;5.02;21.75;1.15;0;
15385;49.2411;4.1479;REF;REF;3.65;11.25;0.1;0;
15386;49.2394;4.2577;REF;REF;3.66;11.45;0.1;0;
15387;49.2375;4.3674;REF;REF;3.71;11.95;0.2;0;
15388;49.2356;4.4771;REF;REF;3.64;11.1;0.1;0;
15389;49.2336;4.5869;REF;REF;3.58;10.5;0.1;0;
15390;49.2315;4.6966;REF;REF;3.59;12.55;0.35;0;
15391;49.2293;4.8063;REF;REF;3.76;14;0.3;0;
15392;49.227;4.916;REF;REF;3.47;11.5;0.2;0;
15393;49.2246;5.0256;REF;REF;4.24;17.9;1.3;0;
15394;49.2221;5.1353;REF;REF;4.05;16.45;1.15;0;
15395;49.2195;5.245;REF;REF;4.15;17.3;1.2;0;
15396;49.2168;5.3546;REF;REF;4.1;17.1;0.9;0.05;
