#-----------------------------------------------------------------------------
# Date d'extraction : 01/09/2021 - 16h06 loc.
#-----------------------------------------------------------------------------
# Producteur : DCLIM
# Experience : CLIMSEC
# Modele     : ARPEGE_RETIC
# Scenario :
#     A2 : scenario pessimiste
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORSPI : Indicateur s�cheresse m�t�orologique
#-----------------------------------------------------------------------------
# Format des enregistrements 
Point;Latitude;Longitude;Contexte;P�riode;NORSPI;
14399;48.7022;5.7597;A2;H3;-1.6;
14400;48.699;5.8682;A2;H3;-1.59;
14401;48.6957;5.9767;A2;H3;-1.59;
14402;48.6923;6.0852;A2;H3;-1.6;
14403;48.6889;6.1937;A2;H3;-1.66;
14404;48.6853;6.3022;A2;H3;-1.66;
14405;48.6816;6.4106;A2;H3;-1.66;
14406;48.6778;6.5191;A2;H3;-1.66;
14407;48.674;6.6275;A2;H3;-1.66;
14408;48.67;6.7359;A2;H3;-1.52;
14409;48.6659;6.8443;A2;H3;-1.51;
14410;48.6617;6.9527;A2;H3;-1.51;
14411;48.6575;7.061;A2;H3;-2.41;
14412;48.6531;7.1694;A2;H3;-2.4;
14413;48.6486;7.2777;A2;H3;-1.92;
14414;48.6441;7.386;A2;H3;-1.99;
14415;48.6394;7.4943;A2;H3;-1.98;
14416;48.6346;7.6025;A2;H3;-1.4;
14417;48.6298;7.7108;A2;H3;-1.4;
14418;48.6248;7.819;A2;H3;-1.4;
14448;48.6291;-4.4522;A2;H3;-1.63;
14449;48.6353;-4.3442;A2;H3;-1.64;
14450;48.6413;-4.236;A2;H3;-1.64;
14451;48.6473;-4.1279;A2;H3;-1.63;
14452;48.6532;-4.0197;A2;H3;-1.63;
14454;48.6646;-3.8033;A2;H3;-1.63;
14455;48.6701;-3.6951;A2;H3;-1.63;
14456;48.6756;-3.5868;A2;H3;-2.13;
14457;48.681;-3.4785;A2;H3;-2.13;
14458;48.6862;-3.3702;A2;H3;-2.13;
14459;48.6914;-3.2619;A2;H3;-2.13;
14460;48.6965;-3.1535;A2;H3;-2.13;
14461;48.7014;-3.0452;A2;H3;-2.19;
14462;48.7063;-2.9368;A2;H3;-2.19;
14475;48.7606;-1.526;A2;H3;-1.89;
14476;48.7641;-1.4174;A2;H3;-1.75;
14477;48.7675;-1.3087;A2;H3;-1.75;
14478;48.7708;-1.2001;A2;H3;-1.75;
14479;48.774;-1.0914;A2;H3;-1.76;
14480;48.7771;-0.9827;A2;H3;-1.89;
14481;48.78;-0.874;A2;H3;-1.89;
14482;48.7829;-0.7653;A2;H3;-1.89;
14483;48.7857;-0.6565;A2;H3;-1.58;
14484;48.7884;-0.5478;A2;H3;-1.58;
14485;48.791;-0.4391;A2;H3;-1.58;
14486;48.7935;-0.3303;A2;H3;-1.58;
14487;48.7959;-0.2215;A2;H3;-1.58;
14488;48.7982;-0.1127;A2;H3;-1.47;
14489;48.8004;-0.004;A2;H3;-1.48;
14490;48.8024;0.1048;A2;H3;-1.48;
14491;48.8044;0.2136;A2;H3;-1.97;
14492;48.8063;0.3225;A2;H3;-1.98;
14493;48.8081;0.4313;A2;H3;-1.98;
14494;48.8098;0.5401;A2;H3;-1.98;
14495;48.8114;0.649;A2;H3;-1.25;
14496;48.8129;0.7578;A2;H3;-1.25;
14497;48.8143;0.8666;A2;H3;-1.25;
14498;48.8156;0.9755;A2;H3;-1.25;
14499;48.8168;1.0844;A2;H3;-1.25;
14500;48.8179;1.1932;A2;H3;-1.25;
14501;48.8189;1.3021;A2;H3;-1.25;
14502;48.8198;1.411;A2;H3;-0.69;
14503;48.8206;1.5199;A2;H3;-0.69;
14504;48.8213;1.6287;A2;H3;-1.26;
14505;48.8219;1.7376;A2;H3;-1.15;
14506;48.8224;1.8465;A2;H3;-1.15;
14507;48.8228;1.9554;A2;H3;-1.15;
14508;48.8231;2.0643;A2;H3;-0.93;
14509;48.8233;2.1732;A2;H3;-1.03;
14510;48.8234;2.2821;A2;H3;-0.94;
14511;48.8234;2.391;A2;H3;-0.94;
14512;48.8233;2.4998;A2;H3;-1.05;
14513;48.8231;2.6087;A2;H3;-1.02;
14514;48.8228;2.7176;A2;H3;-1.02;
14515;48.8224;2.8265;A2;H3;-1.02;
14516;48.8219;2.9354;A2;H3;-1.02;
14517;48.8213;3.0443;A2;H3;-1.05;
14518;48.8206;3.1532;A2;H3;-1.05;
14519;48.8198;3.262;A2;H3;-1.05;
14520;48.8189;3.3709;A2;H3;-1.05;
14521;48.8179;3.4798;A2;H3;-0.97;
14522;48.8168;3.5886;A2;H3;-0.97;
14523;48.8156;3.6975;A2;H3;-0.97;
14524;48.8143;3.8064;A2;H3;-0.98;
14525;48.8129;3.9152;A2;H3;-1.44;
14526;48.8114;4.0241;A2;H3;-1.44;
14527;48.8098;4.1329;A2;H3;-1.44;
14528;48.8081;4.2417;A2;H3;-1.44;
14529;48.8064;4.3506;A2;H3;-1.44;
14530;48.8045;4.4594;A2;H3;-1.44;
14531;48.8025;4.5682;A2;H3;-1.44;
14532;48.8004;4.677;A2;H3;-1.44;
14533;48.7982;4.7858;A2;H3;-1.73;
14534;48.7959;4.8945;A2;H3;-1.84;
14535;48.7935;5.0033;A2;H3;-1.84;
14536;48.791;5.1121;A2;H3;-1.83;
14537;48.7884;5.2208;A2;H3;-1.83;
14538;48.7857;5.3296;A2;H3;-1.83;
14539;48.783;5.4383;A2;H3;-1.83;
14540;48.7801;5.547;A2;H3;-1.66;
14541;48.7771;5.6557;A2;H3;-1.66;
14542;48.774;5.7644;A2;H3;-1.59;
14543;48.7708;5.8731;A2;H3;-1.59;
14544;48.7675;5.9817;A2;H3;-1.6;
14545;48.7642;6.0904;A2;H3;-1.6;
14546;48.7607;6.199;A2;H3;-1.6;
14547;48.7571;6.3077;A2;H3;-1.59;
14548;48.7534;6.4163;A2;H3;-1.66;
14549;48.7496;6.5248;A2;H3;-1.66;
14550;48.7458;6.6334;A2;H3;-1.52;
14551;48.7418;6.742;A2;H3;-1.52;
14552;48.7377;6.8505;A2;H3;-1.51;
14553;48.7335;6.959;A2;H3;-1.51;
14554;48.7292;7.0675;A2;H3;-1.51;
14555;48.7249;7.176;A2;H3;-2.41;
14556;48.7204;7.2845;A2;H3;-2.05;
14557;48.7158;7.393;A2;H3;-1.98;
14558;48.7112;7.5014;A2;H3;-1.98;
14559;48.7064;7.6098;A2;H3;-1.98;
14560;48.7015;7.7182;A2;H3;-1.84;
14561;48.6965;7.8266;A2;H3;-1.84;
14600;48.7527;-3.4866;A2;H3;-2.13;
14601;48.758;-3.3781;A2;H3;-2.13;
14602;48.7631;-3.2696;A2;H3;-2.13;
14603;48.7682;-3.1611;A2;H3;-2.13;
14604;48.7732;-3.0526;A2;H3;-2.19;
14618;48.8324;-1.5314;A2;H3;-1.9;
14619;48.8359;-1.4226;A2;H3;-1.85;
14620;48.8393;-1.3138;A2;H3;-1.85;
14621;48.8426;-1.205;A2;H3;-1.84;
14622;48.8458;-1.0961;A2;H3;-1.84;
14623;48.8489;-0.9873;A2;H3;-1.89;
14624;48.8519;-0.8784;A2;H3;-1.89;
14625;48.8548;-0.7696;A2;H3;-1.89;
14626;48.8576;-0.6607;A2;H3;-1.89;
14627;48.8603;-0.5518;A2;H3;-1.89;
14628;48.8628;-0.4429;A2;H3;-1.89;
14629;48.8653;-0.334;A2;H3;-1.89;
14630;48.8677;-0.2251;A2;H3;-1.81;
14631;48.87;-0.1161;A2;H3;-1.81;
14632;48.8722;-0.0072;A2;H3;-1.81;
14633;48.8743;0.1017;A2;H3;-1.47;
14634;48.8763;0.2107;A2;H3;-1.97;
14635;48.8782;0.3197;A2;H3;-1.98;
14636;48.88;0.4286;A2;H3;-1.98;
14637;48.8817;0.5376;A2;H3;-1.96;
14638;48.8833;0.6466;A2;H3;-1.25;
14639;48.8848;0.7556;A2;H3;-1.25;
14640;48.8862;0.8646;A2;H3;-1.25;
14641;48.8875;0.9736;A2;H3;-1.25;
14642;48.8887;1.0826;A2;H3;-1.25;
14643;48.8898;1.1916;A2;H3;-1.25;
14644;48.8908;1.3007;A2;H3;-1.25;
14645;48.8917;1.4097;A2;H3;-1.25;
14646;48.8925;1.5187;A2;H3;-0.69;
14647;48.8932;1.6278;A2;H3;-1.26;
14648;48.8938;1.7368;A2;H3;-1.15;
14649;48.8943;1.8458;A2;H3;-1.15;
14650;48.8947;1.9549;A2;H3;-1.15;
14651;48.895;2.0639;A2;H3;-0.93;
14652;48.8952;2.1729;A2;H3;-1.24;
14653;48.8953;2.282;A2;H3;-1.03;
14654;48.8953;2.391;A2;H3;-1.25;
14655;48.8952;2.5001;A2;H3;-1.25;
14656;48.895;2.6091;A2;H3;-1.02;
14657;48.8947;2.7181;A2;H3;-1.02;
14658;48.8943;2.8272;A2;H3;-1.11;
14659;48.8938;2.9362;A2;H3;-1.05;
14660;48.8932;3.0453;A2;H3;-1.05;
14661;48.8925;3.1543;A2;H3;-1.05;
14662;48.8917;3.2633;A2;H3;-1.05;
14663;48.8908;3.3723;A2;H3;-0.77;
14664;48.8898;3.4814;A2;H3;-0.77;
14665;48.8887;3.5904;A2;H3;-0.97;
14666;48.8875;3.6994;A2;H3;-0.97;
14667;48.8862;3.8084;A2;H3;-0.97;
14668;48.8848;3.9174;A2;H3;-0.97;
14669;48.8833;4.0264;A2;H3;-1.44;
14670;48.8817;4.1354;A2;H3;-1.44;
14671;48.88;4.2444;A2;H3;-1.44;
14672;48.8782;4.3533;A2;H3;-1.44;
14673;48.8763;4.4623;A2;H3;-1.44;
14674;48.8743;4.5713;A2;H3;-1.44;
14675;48.8722;4.6802;A2;H3;-1.44;
14676;48.8701;4.7892;A2;H3;-1.73;
14677;48.8678;4.8981;A2;H3;-1.84;
14678;48.8654;5.007;A2;H3;-1.84;
14679;48.8629;5.1159;A2;H3;-1.83;
14680;48.8603;5.2248;A2;H3;-1.83;
14681;48.8576;5.3337;A2;H3;-1.83;
14682;48.8548;5.4426;A2;H3;-1.83;
14683;48.8519;5.5515;A2;H3;-1.66;
14684;48.8489;5.6603;A2;H3;-1.63;
14685;48.8458;5.7692;A2;H3;-1.6;
14686;48.8427;5.878;A2;H3;-1.6;
14687;48.8394;5.9868;A2;H3;-1.6;
14688;48.836;6.0956;A2;H3;-1.59;
14689;48.8325;6.2044;A2;H3;-1.6;
14690;48.8289;6.3131;A2;H3;-1.73;
14691;48.8252;6.4219;A2;H3;-1.73;
14692;48.8214;6.5306;A2;H3;-1.52;
14693;48.8176;6.6394;A2;H3;-1.52;
14694;48.8136;6.7481;A2;H3;-1.52;
14695;48.8095;6.8568;A2;H3;-1.52;
14696;48.8053;6.9654;A2;H3;-1.51;
14697;48.801;7.0741;A2;H3;-2.05;
14698;48.7966;7.1827;A2;H3;-1.51;
14699;48.7922;7.2914;A2;H3;-2.05;
14700;48.7876;7.4;A2;H3;-1.98;
14701;48.7829;7.5085;A2;H3;-1.98;
14702;48.7781;7.6171;A2;H3;-1.98;
14703;48.7733;7.7256;A2;H3;-1.84;
14704;48.7683;7.8342;A2;H3;-1.84;
14705;48.7632;7.9427;A2;H3;-1.84;
14745;48.8349;-3.2774;A2;H3;-2.13;
14761;48.9043;-1.5367;A2;H3;-1.9;
14762;48.9077;-1.4278;A2;H3;-1.85;
14763;48.9111;-1.3188;A2;H3;-1.85;
14764;48.9144;-1.2099;A2;H3;-1.85;
14765;48.9176;-1.1009;A2;H3;-1.84;
14766;48.9207;-0.9919;A2;H3;-1.89;
14767;48.9237;-0.8829;A2;H3;-1.89;
14768;48.9266;-0.7739;A2;H3;-1.89;
14769;48.9294;-0.6649;A2;H3;-1.89;
14770;48.9321;-0.5558;A2;H3;-1.89;
14771;48.9347;-0.4468;A2;H3;-1.89;
14772;48.9372;-0.3377;A2;H3;-1.89;
14773;48.9396;-0.2286;A2;H3;-1.81;
14774;48.9419;-0.1196;A2;H3;-1.81;
14775;48.9441;-0.0105;A2;H3;-1.81;
14776;48.9462;0.0986;A2;H3;-1.81;
14777;48.9482;0.2077;A2;H3;-2.36;
14778;48.9501;0.3169;A2;H3;-2.35;
14779;48.9519;0.426;A2;H3;-2.36;
14780;48.9536;0.5351;A2;H3;-1.95;
14781;48.9552;0.6443;A2;H3;-1.95;
14782;48.9567;0.7534;A2;H3;-1.25;
14783;48.9581;0.8626;A2;H3;-1.25;
14784;48.9594;0.9717;A2;H3;-1.25;
14785;48.9606;1.0809;A2;H3;-1.25;
14786;48.9617;1.1901;A2;H3;-1.25;
14787;48.9627;1.2992;A2;H3;-1.25;
14788;48.9636;1.4084;A2;H3;-1.1;
14789;48.9644;1.5176;A2;H3;-1.1;
14790;48.9651;1.6268;A2;H3;-1.26;
14791;48.9657;1.736;A2;H3;-1.15;
14792;48.9662;1.8451;A2;H3;-1.15;
14793;48.9666;1.9543;A2;H3;-1.24;
14794;48.9669;2.0635;A2;H3;-1.24;
14795;48.9671;2.1727;A2;H3;-1.29;
14796;48.9672;2.2819;A2;H3;-1.29;
14797;48.9672;2.3911;A2;H3;-1.29;
14798;48.9671;2.5003;A2;H3;-1.25;
14799;48.9669;2.6095;A2;H3;-1.02;
14800;48.9666;2.7187;A2;H3;-1.11;
14801;48.9662;2.8279;A2;H3;-1.11;
14802;48.9657;2.9371;A2;H3;-1.11;
14803;48.9651;3.0462;A2;H3;-1.11;
14804;48.9644;3.1554;A2;H3;-1.11;
14805;48.9636;3.2646;A2;H3;-1.13;
14806;48.9627;3.3738;A2;H3;-0.77;
14807;48.9617;3.483;A2;H3;-0.76;
14808;48.9606;3.5921;A2;H3;-0.77;
14809;48.9594;3.7013;A2;H3;-0.97;
14810;48.9581;3.8104;A2;H3;-0.97;
14811;48.9567;3.9196;A2;H3;-0.97;
14812;48.9552;4.0287;A2;H3;-1.52;
14813;48.9536;4.1379;A2;H3;-1.44;
14814;48.9519;4.247;A2;H3;-1.44;
14815;48.9501;4.3561;A2;H3;-1.44;
14816;48.9482;4.4653;A2;H3;-1.44;
14817;48.9462;4.5744;A2;H3;-1.44;
14818;48.9441;4.6835;A2;H3;-1.44;
14819;48.9419;4.7926;A2;H3;-1.71;
14820;48.9396;4.9016;A2;H3;-1.73;
14821;48.9372;5.0107;A2;H3;-1.84;
14822;48.9347;5.1198;A2;H3;-1.83;
14823;48.9321;5.2288;A2;H3;-1.83;
14824;48.9294;5.3379;A2;H3;-1.83;
14825;48.9266;5.4469;A2;H3;-1.66;
14826;48.9238;5.5559;A2;H3;-1.66;
14827;48.9208;5.6649;A2;H3;-1.63;
14828;48.9177;5.7739;A2;H3;-1.92;
14829;48.9145;5.8829;A2;H3;-1.93;
14830;48.9112;5.9919;A2;H3;-1.92;
14831;48.9078;6.1008;A2;H3;-1.92;
14832;48.9043;6.2097;A2;H3;-1.59;
14833;48.9007;6.3187;A2;H3;-1.73;
14834;48.897;6.4276;A2;H3;-1.73;
14835;48.8932;6.5365;A2;H3;-1.51;
14836;48.8893;6.6453;A2;H3;-1.51;
14837;48.8854;6.7542;A2;H3;-1.52;
14838;48.8813;6.863;A2;H3;-1.52;
14839;48.8771;6.9719;A2;H3;-1.52;
14840;48.8728;7.0807;A2;H3;-2.05;
14841;48.8684;7.1894;A2;H3;-2.05;
14842;48.8639;7.2982;A2;H3;-2.05;
14843;48.8593;7.407;A2;H3;-2.03;
14844;48.8547;7.5157;A2;H3;-1.98;
14845;48.8499;7.6244;A2;H3;-1.98;
14846;48.845;7.7331;A2;H3;-1.97;
14847;48.84;7.8418;A2;H3;-1.84;
14848;48.8349;7.9504;A2;H3;-1.84;
14849;48.8297;8.059;A2;H3;-1.84;
14904;48.9761;-1.5421;A2;H3;-2.08;
14905;48.9796;-1.433;A2;H3;-2.08;
14906;48.983;-1.3239;A2;H3;-1.85;
14907;48.9863;-1.2148;A2;H3;-1.85;
14908;48.9895;-1.1057;A2;H3;-1.85;
14909;48.9926;-0.9965;A2;H3;-1.85;
14910;48.9955;-0.8874;A2;H3;-1.89;
14911;48.9984;-0.7782;A2;H3;-1.89;
14912;49.0012;-0.669;A2;H3;-1.89;
14913;49.0039;-0.5598;A2;H3;-1.89;
14914;49.0065;-0.4506;A2;H3;-1.89;
14915;49.009;-0.3414;A2;H3;-1.81;
14916;49.0114;-0.2322;A2;H3;-1.81;
14917;49.0137;-0.123;A2;H3;-1.81;
14918;49.0159;-0.0137;A2;H3;-1.81;
14919;49.018;0.0955;A2;H3;-2.37;
14920;49.02;0.2048;A2;H3;-2.36;
14921;49.0219;0.3141;A2;H3;-2.36;
14922;49.0237;0.4233;A2;H3;-2.36;
14923;49.0254;0.5326;A2;H3;-1.95;
14924;49.027;0.6419;A2;H3;-1.95;
14925;49.0285;0.7512;A2;H3;-1.94;
14926;49.0299;0.8605;A2;H3;-1.25;
14927;49.0312;0.9698;A2;H3;-1.25;
14928;49.0324;1.0791;A2;H3;-1.25;
14929;49.0335;1.1885;A2;H3;-1.25;
14930;49.0345;1.2978;A2;H3;-1.1;
14931;49.0355;1.4071;A2;H3;-1.1;
14932;49.0363;1.5164;A2;H3;-1.22;
14933;49.037;1.6258;A2;H3;-1.22;
14934;49.0376;1.7351;A2;H3;-1.22;
14935;49.0381;1.8445;A2;H3;-1.22;
14936;49.0385;1.9538;A2;H3;-1.25;
14937;49.0388;2.0631;A2;H3;-1.29;
14938;49.039;2.1725;A2;H3;-1.29;
14939;49.0391;2.2818;A2;H3;-1.29;
14940;49.0391;2.3912;A2;H3;-1.29;
14941;49.039;2.5005;A2;H3;-1.29;
14942;49.0388;2.6099;A2;H3;-1.11;
14943;49.0385;2.7192;A2;H3;-1.11;
14944;49.0381;2.8286;A2;H3;-1.11;
14945;49.0376;2.9379;A2;H3;-1.11;
14946;49.037;3.0472;A2;H3;-1.11;
14947;49.0363;3.1566;A2;H3;-1.11;
14948;49.0355;3.2659;A2;H3;-1.13;
14949;49.0346;3.3752;A2;H3;-0.77;
14950;49.0336;3.4845;A2;H3;-0.77;
14951;49.0325;3.5939;A2;H3;-0.77;
14952;49.0313;3.7032;A2;H3;-0.97;
14953;49.03;3.8125;A2;H3;-1.52;
14954;49.0286;3.9218;A2;H3;-1.52;
14955;49.0271;4.0311;A2;H3;-1.52;
14956;49.0255;4.1404;A2;H3;-1.44;
14957;49.0238;4.2497;A2;H3;-1.44;
14958;49.022;4.3589;A2;H3;-1.44;
14959;49.0201;4.4682;A2;H3;-1.44;
14960;49.0181;4.5775;A2;H3;-1.71;
14961;49.016;4.6867;A2;H3;-1.71;
14962;49.0138;4.796;A2;H3;-1.71;
14963;49.0115;4.9052;A2;H3;-1.73;
14964;49.0091;5.0144;A2;H3;-1.72;
14965;49.0066;5.1236;A2;H3;-1.83;
14966;49.004;5.2328;A2;H3;-1.83;
14967;49.0013;5.342;A2;H3;-1.83;
14968;48.9985;5.4512;A2;H3;-1.66;
14969;48.9956;5.5604;A2;H3;-1.63;
14970;48.9926;5.6695;A2;H3;-1.63;
14971;48.9895;5.7787;A2;H3;-1.63;
14972;48.9863;5.8878;A2;H3;-1.92;
14973;48.983;5.9969;A2;H3;-1.92;
14974;48.9796;6.106;A2;H3;-1.74;
14975;48.9761;6.2151;A2;H3;-1.73;
14976;48.9725;6.3242;A2;H3;-1.73;
14977;48.9688;6.4332;A2;H3;-1.73;
14978;48.965;6.5423;A2;H3;-1.51;
14979;48.9611;6.6513;A2;H3;-1.51;
14980;48.9571;6.7603;A2;H3;-1.52;
14981;48.953;6.8693;A2;H3;-1.52;
14982;48.9489;6.9783;A2;H3;-2.02;
14983;48.9446;7.0872;A2;H3;-2.04;
14984;48.9402;7.1962;A2;H3;-2.04;
14985;48.9357;7.3051;A2;H3;-2.05;
14986;48.9311;7.414;A2;H3;-2.05;
14987;48.9264;7.5229;A2;H3;-2.04;
14988;48.9216;7.6317;A2;H3;-2.02;
14989;48.9167;7.7406;A2;H3;-1.98;
14990;48.9117;7.8494;A2;H3;-1.97;
14991;48.9066;7.9582;A2;H3;-1.84;
14992;48.9015;8.067;A2;H3;-1.84;
15047;49.0479;-1.5475;A2;H3;-2.08;
15048;49.0514;-1.4383;A2;H3;-1.85;
15049;49.0548;-1.329;A2;H3;-1.85;
15050;49.0581;-1.2197;A2;H3;-1.85;
15051;49.0613;-1.1105;A2;H3;-1.85;
15052;49.0644;-1.0012;A2;H3;-1.85;
15053;49.0674;-0.8919;A2;H3;-1.85;
15054;49.0703;-0.7825;A2;H3;-1.89;
15055;49.0731;-0.6732;A2;H3;-1.89;
15056;49.0758;-0.5639;A2;H3;-1.89;
15057;49.0784;-0.4545;A2;H3;-1.81;
15058;49.0809;-0.3452;A2;H3;-1.81;
15059;49.0833;-0.2358;A2;H3;-1.81;
15060;49.0856;-0.1264;A2;H3;-1.81;
15061;49.0878;-0.017;A2;H3;-1.81;
15062;49.0899;0.0924;A2;H3;-2.37;
15063;49.0919;0.2018;A2;H3;-2.37;
15064;49.0938;0.3112;A2;H3;-2.37;
15065;49.0956;0.4207;A2;H3;-1.95;
15066;49.0973;0.5301;A2;H3;-1.95;
15067;49.0989;0.6395;A2;H3;-1.94;
15068;49.1004;0.749;A2;H3;-1.94;
15069;49.1018;0.8585;A2;H3;-1.25;
15070;49.1031;0.9679;A2;H3;-1.25;
15071;49.1043;1.0774;A2;H3;-1.25;
15072;49.1054;1.1869;A2;H3;-1.25;
15073;49.1064;1.2963;A2;H3;-1.1;
15074;49.1073;1.4058;A2;H3;-1.1;
15075;49.1081;1.5153;A2;H3;-1.1;
15076;49.1088;1.6248;A2;H3;-1.52;
15077;49.1094;1.7343;A2;H3;-1.25;
15078;49.1099;1.8438;A2;H3;-1.25;
15079;49.1103;1.9533;A2;H3;-1.25;
15080;49.1106;2.0628;A2;H3;-1.25;
15081;49.1108;2.1723;A2;H3;-1.25;
15082;49.1109;2.2818;A2;H3;-1.29;
15083;49.1109;2.3913;A2;H3;-1.29;
15084;49.1108;2.5007;A2;H3;-0.94;
15085;49.1106;2.6102;A2;H3;-0.94;
15086;49.1103;2.7197;A2;H3;-0.94;
15087;49.1099;2.8292;A2;H3;-0.94;
15088;49.1094;2.9387;A2;H3;-0.94;
15089;49.1088;3.0482;A2;H3;-0.94;
15090;49.1081;3.1577;A2;H3;-1.13;
15091;49.1073;3.2672;A2;H3;-1.13;
15092;49.1064;3.3767;A2;H3;-0.77;
15093;49.1054;3.4861;A2;H3;-0.77;
15094;49.1043;3.5956;A2;H3;-0.77;
15095;49.1031;3.7051;A2;H3;-1.52;
15096;49.1018;3.8145;A2;H3;-1.52;
15097;49.1004;3.924;A2;H3;-1.52;
15098;49.0989;4.0335;A2;H3;-1.52;
15099;49.0973;4.1429;A2;H3;-1.52;
15100;49.0956;4.2523;A2;H3;-1.71;
15101;49.0938;4.3618;A2;H3;-1.71;
15102;49.0919;4.4712;A2;H3;-1.71;
15103;49.0899;4.5806;A2;H3;-1.71;
15104;49.0878;4.69;A2;H3;-1.71;
15105;49.0856;4.7994;A2;H3;-1.73;
15106;49.0833;4.9088;A2;H3;-1.72;
15107;49.0809;5.0182;A2;H3;-1.61;
15108;49.0784;5.1275;A2;H3;-1.61;
15109;49.0758;5.2369;A2;H3;-1.83;
15110;49.0731;5.3462;A2;H3;-1.66;
15111;49.0703;5.4556;A2;H3;-1.66;
15112;49.0674;5.5649;A2;H3;-1.63;
15113;49.0644;5.6742;A2;H3;-1.63;
15114;49.0613;5.7835;A2;H3;-1.63;
15115;49.0581;5.8928;A2;H3;-1.92;
15116;49.0548;6.002;A2;H3;-1.57;
15117;49.0514;6.1113;A2;H3;-1.74;
15118;49.0479;6.2205;A2;H3;-1.74;
15119;49.0443;6.3297;A2;H3;-1.73;
15120;49.0406;6.4389;A2;H3;-1.73;
15121;49.0368;6.5481;A2;H3;-1.84;
15122;49.0329;6.6573;A2;H3;-1.84;
15123;49.0289;6.7665;A2;H3;-1.51;
15124;49.0248;6.8756;A2;H3;-1.52;
15125;49.0206;6.9847;A2;H3;-1.52;
15126;49.0163;7.0938;A2;H3;-0.92;
15127;49.0119;7.2029;A2;H3;-0.92;
15128;49.0074;7.312;A2;H3;-0.92;
15129;49.0028;7.4211;A2;H3;-0.92;
15130;48.9981;7.5301;A2;H3;-0.92;
15131;48.9933;7.6391;A2;H3;-2.05;
15132;48.9884;7.7481;A2;H3;-2.05;
15133;48.9834;7.8571;A2;H3;-2.03;
15134;48.9783;7.966;A2;H3;-1.84;
15135;48.9732;8.0749;A2;H3;-1.84;
15136;48.9679;8.1838;A2;H3;-1.84;
15190;49.1197;-1.5529;A2;H3;-2.08;
15191;49.1232;-1.4435;A2;H3;-1.91;
15192;49.1266;-1.3341;A2;H3;-1.85;
15193;49.1299;-1.2247;A2;H3;-1.85;
15194;49.1331;-1.1153;A2;H3;-1.85;
15195;49.1362;-1.0058;A2;H3;-1.85;
15196;49.1392;-0.8964;A2;H3;-1.89;
15197;49.1421;-0.7869;A2;H3;-1.89;
15198;49.1449;-0.6774;A2;H3;-1.89;
15199;49.1476;-0.5679;A2;H3;-1.89;
15200;49.1502;-0.4584;A2;H3;-1.81;
15201;49.1527;-0.3489;A2;H3;-1.81;
15202;49.1551;-0.2394;A2;H3;-1.81;
15203;49.1574;-0.1298;A2;H3;-1.81;
15204;49.1597;-0.0203;A2;H3;-1.81;
15205;49.1618;0.0893;A2;H3;-2.37;
15206;49.1638;0.1988;A2;H3;-2.37;
15207;49.1657;0.3084;A2;H3;-2.36;
15208;49.1675;0.418;A2;H3;-1.95;
15209;49.1692;0.5276;A2;H3;-1.95;
15210;49.1708;0.6372;A2;H3;-1.94;
15211;49.1723;0.7468;A2;H3;-1.94;
15212;49.1737;0.8564;A2;H3;-1.25;
15213;49.175;0.966;A2;H3;-1.25;
15214;49.1762;1.0756;A2;H3;-1.25;
15215;49.1773;1.1853;A2;H3;-1.1;
15216;49.1783;1.2949;A2;H3;-1.1;
15217;49.1792;1.4045;A2;H3;-1.1;
15218;49.18;1.5142;A2;H3;-1.52;
15219;49.1807;1.6238;A2;H3;-1.52;
15220;49.1813;1.7334;A2;H3;-1.4;
15221;49.1818;1.8431;A2;H3;-1.4;
15222;49.1822;1.9527;A2;H3;-1.4;
15223;49.1825;2.0624;A2;H3;-1.25;
15224;49.1827;2.172;A2;H3;-1.4;
15225;49.1828;2.2817;A2;H3;-1.4;
15226;49.1828;2.3913;A2;H3;-0.94;
15227;49.1827;2.501;A2;H3;-0.94;
15228;49.1825;2.6106;A2;H3;-0.94;
15229;49.1822;2.7203;A2;H3;-0.94;
15230;49.1818;2.8299;A2;H3;-0.94;
15231;49.1813;2.9396;A2;H3;-0.95;
15232;49.1807;3.0492;A2;H3;-0.94;
15233;49.18;3.1589;A2;H3;-1.13;
15234;49.1792;3.2685;A2;H3;-1.13;
15235;49.1783;3.3781;A2;H3;-1.13;
15236;49.1773;3.4878;A2;H3;-0.77;
15237;49.1762;3.5974;A2;H3;-0.77;
15238;49.175;3.707;A2;H3;-1.48;
15239;49.1737;3.8166;A2;H3;-1.48;
15240;49.1723;3.9262;A2;H3;-1.48;
15241;49.1708;4.0358;A2;H3;-1.52;
15242;49.1692;4.1454;A2;H3;-1.52;
15243;49.1675;4.255;A2;H3;-1.52;
15244;49.1657;4.3646;A2;H3;-1.71;
15245;49.1638;4.4742;A2;H3;-1.71;
15246;49.1618;4.5837;A2;H3;-1.71;
15247;49.1597;4.6933;A2;H3;-1.73;
15248;49.1575;4.8028;A2;H3;-1.73;
15249;49.1552;4.9124;A2;H3;-1.72;
15250;49.1528;5.0219;A2;H3;-1.61;
15251;49.1503;5.1314;A2;H3;-1.61;
15252;49.1477;5.2409;A2;H3;-1.6;
